"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
2021041582,"N","U","U","U","9","U","U","U","U","00000","N"," "," "," "," "," "," "," ","N",1
2021059053," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021077633,"N","N","U","N","0","N","N","Y","N","00250","N"," "," "," "," "," "," "," ","N",1
2021054372," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021092688," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021006008,"U","N","U","U","0","N","N","Y","Y","00007","N"," "," "," "," "," "," "," ","N",1
2021008004,"Y","U","U","U","9","U","U","U","U","01600","N"," "," "," "," "," "," "," ","N",2
2021022510,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021050564,"N","N","N","N","0","N","N","Y","Y","00449","N"," "," "," "," "," "," "," ","N",2
2021038736,"N","Y","U","U","9","U","U","Y","Y","00000","N"," "," "," "," "," "," "," ","N",2
2021031405,"N","U","U","U","0","N","N","U","U","09999","N"," "," "," "," "," "," "," ","N",3
2021039645," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021054721," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021088242,"N","U","U","U","9","U","U","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2021045463,"N","U","U","U","9","U","U","U","U","00002","N"," "," "," "," "," "," "," ","N",2
2021064204,"N","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2021071323,"N","Y","Y","Y","1","Y","N","Y","Y","01500","N"," "," "," "," "," "," "," ","N",1
2021119671,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021076090,"Y","N","U","U","3","U","Y","N","N","00400","Y","N","Y","U","Y","3","N","N","N",2
2021020007,"N","Y","U","N","0","N","N","Y","Y","00249","N"," "," "," "," "," "," "," ","N",1
2021048870,"Y","Y","N","N","0","N","N","Y","N","01100","N"," "," "," "," "," "," "," ","N",1
2021028533,"U","U","Y","Y","1","U","Y","Y","Y","00750","N"," "," "," "," "," "," "," ","N",1
2021070463," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021077508,"N","U","U","U","9","U","U","U","U","00700","Y","U","U","U","U","9","Y","U","N",1
2021118887," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021072021,"N","N","N","N","0","N","N","Y","N","00600","N"," "," "," "," "," "," "," ","N",1
2021085717,"N","Y","U","N","0","N","N","Y","N","01200","N"," "," "," "," "," "," "," ","N",1
2021044541,"N","U","U","U","9","U","U","Y","N","99999","N"," "," "," "," "," "," "," ","N",2
2021050213," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021070547,"N","N","N","N","3","Y","Y","Y","N","01300","N"," "," "," "," "," "," "," ","N",1
2021110717,"N","U","U","U","9","U","U","U","U","01200","N"," "," "," "," "," "," "," ","N",2
2021036218," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021011793," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021053661," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021057118," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021086750," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021021565,"Y","Y","U","Y","3","U","Y","Y","Y","01100","N"," "," "," "," "," "," "," ","N",1
2021054938," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021071061," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021041308,"N","N","N","U","1","U","Y","U","U","00150","N"," "," "," "," "," "," "," ","N",2
2021046935," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021093680," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021117357,"U","U","N","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021054020," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021053617," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021053675,"U","N","N","N","0","N","N","U","N","00600","N"," "," "," "," "," "," "," ","N",2
2021110217," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021064277," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021071420,"N","N","U","U","0","N","N","N","N","00650","N"," "," "," "," "," "," "," ","N",2
2021058652," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021045947,"N","U","U","U","9","U","U","U","U","00900","N"," "," "," "," "," "," "," ","N",1
2021075797,"N","U","U","U","9","U","U","U","U","00050","N"," "," "," "," "," "," "," ","N",1
2021045579,"N","N","U","Y","1","U","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2021060906,"N","N","U","Y","9","U","Y","Y","N","00250","N"," "," "," "," "," "," "," ","N",2
2021101586,"N","N","U","N","1","Y","Y","Y","Y","00050","N"," "," "," "," "," "," "," ","N",1
2021023554,"N","U","N","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021080406,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2021073951,"N","N","Y","Y","1","U","Y","Y","N","00998","Y","N","Y","U","Y","1","Y","N","N",2
2021032236,"N","N","U","Y","9","U","U","Y","N","00250","N"," "," "," "," "," "," "," ","N",2
2021059260,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021096392," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2021077994," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2021112666,"N","N","U","N","1","N","Y","N","N","00300","N"," "," "," "," "," "," "," ","N",1
2021115042,"Y","U","U","N","0","N","N","Y","Y","00000","N"," "," "," "," "," "," "," ","N",1
