"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2020053556","99","99","99","","99","PA","99999","BALA MOTOR SPORTS INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2020054362","99","99","2280 BETHLEHEM PIKE","","HATFIELD","PA","19440","FLEXDRIVE SERVICES LLC","2155940443","000000","","","","","","","","","","","N","","","","","","","2","12345678","99"
"2020055592","99","99","3400 EAST MAIN","","DANVILLE","IL","61832","HAUL FOR HIRE","0000000000","999999","","","","","N","","","","","","N","","","","","","","1","","08"
"2020072490","03","1","14949 ST RT 28W","","ALEXANDRIA","IN","46001","R & L TRANSFER INC","8005435589","080000","","","","","N","","","","","","N","","","","","","","1","00063391","08"
"2020101208","05","3","108 PLUNKETT DR","","ZELIENOPLE","PA","16063","REINSFELDER INC","4128211395","080000","","","","","N","","","","","","N","","","","","","","2","00098019","08"
"2020016407","05","2","10900 HARPER AVE","","DETROIT","MI","48213","PVS MINIBULK","2159398089","035000","","","","","N","","","","","","N","","","","","","","2","02054804","08"
"2020018665","99","8","440 NORTH BROAD ST","","PHILADELPHIA","PA","19130","PHILA SCHOOL DISTRICT","2152812617","999999","","","","","N","","","","","","N","","","","","","","1","","12"
"2020034196","03","0","8222 BATES ROAD","","LORTON","VA","22079","BTR-WAY LOGISTICS LLC","6159998675","080000","","","","","N","","","","","","N","","","","","","","1","02843775","09"
"2020043522","99","8","99","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020044235","05","1","510 S ENTERPRISE BLVD","","LABANON","IN","46052","NATIONAL FREIGHT INC","3178761815","080000","","","","","N","","","","","","N","","","","","","","1","01486168","08"
"2020046782","99","99","2950 STATE ROAD","","PHILADELPHIA","PA","19020","PENN JERSEY","2157570574","999999","","","","","N","","","","","","N","","","","","","","1","","08"
"2021004307","99","1","19879 US 68 S","","KENTON","OH","43326","AG BRADLEY INC","4196752130","999999","","","","","N","","","","","","N","","","","","","","2","00291299","08"
"2020022567","03","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO","6107756000","052000","","","","","N","","","","","","N","","","","","","","2","00370617","04"
"2020054125","99","99","99","","99","KS","99999","OTR LEASING LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2020058610","99","99","14002 E 21 ST","","TULSA","OK","74134","EAN HOLDINGS","9176500761","012000","","","","","N","","","","","","N","","","","","","","3","","99"
"2020062822","99","99","940 RIVER RD","","CROYDON","PA","19021","UNIFIRST CORPORATION","9999999999","019500","","","","","N","","","","","","N","","","","","","","1","","99"
"2020071757","99","99","99","","99","PA","99999","STIRLING TOWING & TRANSPORT LL","9999999999","016000","","","","","N","","","","","","N","","","","","","","2","","99"
"2020092260","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020112546","99","99","8 WILDE AVE","","DREXEL HILL","PA","19026","NB TOWING AND RECOVERY","9999999999","016000","","","","","N","","","","","","N","","","","","","","2","","99"
"2020053994","99","99","99","","99","PA","99999","SYSCO LEASING","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","08"
"2020096712","02","99","9355 BLUE GRASS RD","","PHILADELPHIA","PA","19114","PJP TRUCKING","8562208265","060000","","","","","N","","","","","","N","","","","","","","2","02302886","09"
"2020113248","99","1","3329 FROST RD","","MANTUA","OH","44255","WALL STREET SYSTEMS INC","3302748499","080000","","","","","N","","","","","","N","","","","","","","1","00510668","09"
"2020013767","03","99","4194 PT PLEASANT PK PO BOX118","","DANBORO","PA","18916","RICHARD W SMITH","2577671950","080000","","","","","N","","","","","","N","","","","","","","2","00267078","08"
"2020023495","99","8","710 N DELAWARE AVE","","PHILADELPHIA","PA","19123","GREYHOUND","2159314051","048000","","","","","N","","","","","","N","","","","","","","1","","13"
"2020027259","03","6","6600 HORROCKS ST","","PHILADELPHIA","PA","19149","CLIMBING ROCKS TRANSPORTATION","2679453175","025000","","","","","N","","","","","","N","","","","","","","1","03331902","02"
"2020080642","02","7","5 INDUSTRIAL DR","","NEW BRUNWICK","NJ","08901","REPUBLIC SERV OF NJ","6091231234","010000","","","","","N","","","","","","N","","A-09018756","","","","","2","00771542","09"
"2020113988","05","3","5001 US HWY 30 W","","FORT WAYNE","IN","46802","CRST LINCOLN SALES INC","2679749071","080000","","","","","N","","","","","","N","","","","","","","2","00098137","08"
"2020037336","99","8","1234 MARKET ST","","PHILA`","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020075628","99","1","2727 N CENTRAL AVE","","PHOENIX","AZ","85004","UHAUL CO OF ARIZONA","0000000000","014500","","","","","N","","","","","","N","","","","","","","2","","09"
"2020076447","99","99","99","","99","PA","99999","PHILADELPHIA HOUSING AUTHORITY","9999999999","062000","","","","","N","","","","","","N","","","","","","","1","","99"
"2020087766","02","1","2 SAUDE AVE","","ESSINGTON","PA","19029","FEDEX","0000000000","019500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020097738","03","0","240 BENNER ST","","PHILADELPHIA","PA","19111","SHORTYS TRUCKING LLC","2673202991","080000","","","","","N","","","","","","N","","","","","","","1","00038111","04"
"2020106387","99","99","STE 1500,14002 E 21ST S","","TULSA","OK","74134","EAN HOLDINGS","9999999999","016000","","","","","N","","","","","","N","","","","","","","1","","99"
"2020041690","05","1","290 CHAMBERS RD","","TOUGHKENAMON","PA","19374","INLAND TRANS CORP","9999999999","030000","","","","","N","","","","","","N","","","","","","","1","01191152","08"
"2020054270","99","6","100 S BROAD STREET","","PHLIADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156868686","","","","","","","","","","","","N","","A-0080049","","","","","1","","99"
"2020100313","04","99","15 OREGON AVE","","PHILADELPHIA","PA","19148","UNITED PARCEL SVC","2152775133","032000","","","","","N","","","","","","N","","","","","","","2","00021800","09"
"2020103252","99","99","155 RAILROAD PLZ PO BOX","","ROYERSFORD","PA","19468","LEWIS ENVIRONMENTAL INC","9999999999","019500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020004006","99","1","150 SOUTH TWIN VALLEY RD.","","ELVERSON","PA","19520","DELTA TRANSPORTATION, LLC./SINGE","4843444600","025999","","","","","N","","","","","","N","","A-00121608","","","","","1","01349796","09"
"2020033978","99","8","99","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","13"
"2020039371","02","3","411 BURNHAM STREET","","EAST HARTFORD","CT","06108","NEFCO","8006456155","025999","","","","","N","","","","","","N","","","","","","","1","00245490","03"
"2020040498","99","99","99","","99","PA","99999","NORTHEAST DONUT SHOPS","9999999999","014500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020051907","99","8","99","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020060632","03","0","9731 FOX GLENN DRIVE","","NILES","IL","60714","FORWARD FREIGHT SYSTEMS","6305900085","060000","","","","","N","","","","","","N","","","","","","","1","02478805","08"
"2020061611","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020069949","99","99","99","","99","ZZ","99999","GEORGE SMITH TOWING INC","9999999999","026000","","","","","N","","","","","","N","","","","","","","2","","99"
"2020075075","99","8","1234 MARKET ST","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020093186","99","8","3401 GRAYS FERRY AVENUE","","PHILA","PA","19146","TRUSTEES OF UPENN","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","10"
"2020104765","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2023118219","02","7","100 S BROAD ST","","PHILA","PA","19110","CITY OF PHILADELPHIA","2156831700","060000","","","","","N","","","","","","","","A-00000000","00","","","","2","99999999","03"
"2020020361","04","99","1961 HARTEL AVENUE","","LEVITTOWN","PA","19057","VELTRI INC","2159466400","065000","","","","","N","","","","","","N","","","","","","","2","00398991","09"
"2020028566","03","2","3227 B ST","","PHILA","PA","19134","B & A WHOLESALE INC","0000000000","020277","","","","","N","","","","","","N","","","","","","","1","01752101","08"
"2020059206","05","0","851 COUNTY LINE ROAD","","HUNTINGDON VALLEY","PA","19006-1198","J D M MATERIALS CO","2153575505","080000","","","","","N","","","","","","N","","","","","","","1","00157394","08"
"2020074318","02","1","47 HERSHEL AVE","","FESTERVILLE","PA","19053","CUNDARI TRUCKING CO INC","2153558689","025999","","","","","N","","","","","","N","","","","","","","1","00225618","03"
"2020080431","02","6","220 STOKES AVENUE","","EWING","NJ","08638","RICKYS AUTO","6098881109","016500","","","","","N","","","","","","N","","","","","","","2","02880390","98"
"2020110202","03","0","1673 S MARKET BLVD","","CHEHALIS","WA","98532","BAD HOMBRES TRUCKING INC","3472285964","080000","","","","","N","","","","","","N","","","","","","","1","03234576","07"
"2020009265","04","4","100 S BROAD ST","","PHILA","PA","10110","CITY OF PHILADELPHIA","2156831700","073280","","","","","N","","","","","","N","","","","","","","1","09999999","04"
"2020070629","05","3","320 E. SMOKE TREE TERR.","","JOHNS CREEK","GA","30005","TOVA TRUCKING INC","6784379272","080000","","","","","N","","","","","","N","","","","","","","1","01689980","08"
"2020083644","99","4","116 MENG RD","","SCHWENKSILLE","PA","19473","BHL COMPANY LLC","6104761722","073280","","","","","N","","","","","","N","","","","","","","1","01410636","09"
"2020104060","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020022366","03","3","5765 COUNTY ROUTE 14","","CHASE MILLS","NY","13621","QUINTAVALLE HERCULES C2","3152120374","080000","","","","","N","","","","","","N","","","","","","","1","01972608","08"
"2020038726","03","0","888 DOREMUS AVENUE","","NEWARK","NJ","07114","SALSON LOGISTICS","9739860244","079000","","","","","N","","","","","","N","","","","","","","1","00707789","08"
"2020045202","03","4","70 BUCKWALTER RD","","ROYERSFORD","PA","19468","BLUE SKY SERVICES INC","6105551234","080000","","","","","N","","","","","","U","","","","","","","2","01237728","04"
"2020016748","99","8","440 N BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154000000","999999","","","","","N","","","","","","Y","","","","","","","1","","12"
"2020083659","03","2","550 STATE RD STE 100","","BENSALEM","PA","19020","BRIGHTLINE CONSTRUCTION","2154478386","","","","","","N","","","","","","N","","","","","","","2","02024362","09"
"2020030890","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020036587","03","0","1535 NEW HOPE CHURCH RD","","TUNNEL HILL","GA","30755","US XPRESS","9999999999","017000","","","","","N","","","","","","N","","","","","","","1","00303024","04"
"2020037016","99","99","99","","99","PA","99999","SMITH","9999999999","014000","","","","","N","","","","","","N","","","","","","","1","","99"
"2020043729","99","99","100 S BROAD SAT","","PHILADELPHIA","PA","19110","CITY OF PHILA","2156831700","060000","","","","","N","","","","","","N","","","","","","","1","","99"
"2020061343","99","99","99","","99","PA","99999","ROBS AUTOMOTIVE","9999999999","255500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020090258","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2020100451","04","99","250 PEHLE STE 503","","SADDLE BROOK","NJ","07663","EASTERN CONCRETE MATERIALS INC","6105326290","073280","","","","","N","","","","","","N","","","","","","","1","00237235","04"
"2020004494","99","99","99","","99","NJ","99999","KM TRANSPORTATION CO INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2020024954","02","1","PO BOX 38","","THOROFARE","NJ","08086","J AMBROGI FOOD DIST","8568450377","026000","","","","","N","","","","","","N","","","","","","","1","00392622","03"
"2020068249","99","99","99","","999","PA","99999","BURKHOLDER","9999999999","013000","","","","","N","","","","","","N","","","","","","","5","","99"
"2020076718","02","6","5931 BLACKMANS CRNRS","","VERONA","NY","13478","STEVEN GLEN","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","02530224","09"
"2020109371","05","4","210 ESSEX AVE. E","","AVENEL","NJ","07001","DANA TRANSPORT INC.","9999999999","058020","","","","","N","","","","","","N","","","","","","","2","00149776","08"
"2020025684","99","7","309 SALINA ROAD","","SEWELL","NJ","08080","GOLD MEDAL ENVIROMENTAL OF NJ","8567845050","999999","","","","","N","","","","","","U","","","","","","","1","02519600","05"
"2020037328","05","1","1025 JEFFERSON CHASE WAY","","BLACKLICK","OH","43004","SOMERICAN FREIGHT LLC","8004354010","999999","","","","","N","","","","","","N","","","","","","","2","00241572","08"
"2020051730","02","1","1853 VINE ROAD","","VINELAND","NJ","08361","PASHA HALAL POULTRY","8564668410","025950","","","","","N","","","","","","N","","","","","","","2","00531309","03"
"2020051730","99","99","99","","99","ZZ","99999","99","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","08"
"2020103288","02","99","7500 LINDBERGH BLVD","","PHILADELPHIA","PA","19134","US POSTAL SERVICE","2157494378","080000","","","","","N","","","","","","N","","","","","","","2","","09"
"2020109702","05","1","2301 GARRY ROAD","","CINNAMINSON","NJ","08077","ALTOS EXPRESS INC","8568296900","028000","","","","","N","","","","","","N","","","","","","","1","00128799","08"
"2021045672","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2020065189","05","1","1359 WOODLANE RD","","EASTAMPTON","NJ","08060","JHAJJ TRUCKING LLC","6097897701","080000","","","","","N","","","","","","N","","","","","","","2","02587994","08"
"2020105506","02","1","601 SOUTH CAROLINE ST","","BALTIMORE","MD","21231","NORTHEAST FOODS INC","8007692867","054000","","","","","N","","","","","","N","","","","","","","2","00247538","08"
"2020112543","03","1","700 E DIEHL RD SUITE 110","","NAPERVILLE","IL","60563","ROAD WIZARDS INC.","6083391558","080000","","","","","N","","","","","","N","","","","","","","2","29999415","09"
"2020078951","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2020082985","99","8","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020092349","02","1","15 E OREGON AVE","","PHILADELPHIA","PA","19148","UNITED PARCEL SERVICE","8007425877","023000","","","","","N","","","","","","N","","","","","","","4","","09"
"2020106190","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020014570","05","1","3600 S. FRONT ST","","PHILADELPHIA","PA","19148","TRI-STATE INTERMODAL","2157559092","080000","","","","","N","","","","","","N","","","","","","","1","01780612","08"
"2020025526","99","2","228 GARDEN RD PO BOX 756","","PITTSGROVE TWP","NJ","08318","L JAY'S LEASING","7063241234","080000","","","","","N","","","","","","N","","","","","","","1","01854580","09"
"2020039828","05","1","14095 US HIGHWAY 441","","DELRAY BEACH","FL","33446","PERO TRANSPORT LLC","5614985771","080000","","","","","N","","","","","","N","","","","","","","1","00763996","08"
"2020052080","02","1","3616 S GALLOWAY ST","","PHILADELPHIA","PA","19148","PHILABUNDANCE","2153390900","016000","","","","","N","","","","","","N","","","","","","","1","00625019","03"
"2020052080","02","1","900 EAST 8TH ST","","KING OF PRUSSIA","PA","19406","IMGE FIRST ULTIMATE HOLDINGS","8559064009","018000","","","","","N","","","","","","N","","","","","","","2","01592120","03"
"2020071005","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020092503","99","1","324 E WHITE HORSE PIKE","","GALLOWAY","NJ","08025","JUST FOUR WHEELS","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2020045917","02","1","3602 KENNEDY RD","","SOUTH PLAINFIELD","NJ","07080","SANKAJ LLC","9083974768","025500","","","","","N","","","","","","N","","","","","","","2","03405486","03"
"2020047462","04","4","818 WILLIAM THOMAS DR","","KENNET SQUARE","PA","19348","TRIO EXCAVATING INC","6106338066","073280","","","","","N","","","","","","N","","","","","","","2","01769114","09"
"2020066435","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020082415","02","1","2609 ARCOLA AVE","","SILVER SPRONG","MD","20902","CORDERO","7034702790","010000","","","","","N","","","","","","N","","","","","","","2","00099999","98"
"2020082415","02","1","5701 TACONY ST","","PHILA","PA","19135","DEITS AND WASON","8003331874","033000","","","","","N","","","","","","N","","","","","","","3","00179189","09"
"2020066115","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","13"
"2020077972","03","1","11670 NW 105TH ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL","8666157340","080000","","","","","N","","","","","","N","","","","","","","2","00016130","08"
"2020102419","99","7","100 S BROAD ST 3RD FLOOR","","PHILA","PA","19110","PHILA SANITATION DEPT","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2020105879","02","1","3445 S FRONT STREET","","PHILADELPHIA","PA","19148","FERGUSON ENTERPRISES LLC","2157908504","025950","","","","","N","","","","","","N","","","","","","","1","00282018","03"
"2020110203","02","1","355 FOOD CENTER DR","","BRONX","NY","10474","NEBRASKALAND","7188420700","015000","","","","","N","","","","","","N","","","","","","","1","00451409","09"
"2020006084","99","99","99","","99","PA","99999","MAC TOWING AND RECOV","9999999999","019500","","","","","N","","","","","","N","","","","","","","1","","99"
"2020015605","02","1","601 CHELSEA RD","","ABERDEEN","MD","21001","RITE AID OF MD INC","4102723759","999999","","","","","N","","","","","","N","","","","","","","1","00065000","08"
"2020031841","02","1","136 WAVERLY CIR","","PHOENIXVILLE","PA","19460","JIGZAW ENTERPRISES INC","0000000000","011000","","","","","N","","","","","","N","","","","","","","1","","09"
"2020091351","99","99","4387 W SWAMP RD #515","","PHILA","PA","18902","5546 BLOYD STREET ACQUISITONS","9999999999","013200","","","","","N","","","","","","N","","","","","","","2","","99"
"2020013659","04","4","2052 LUCON ROAD","","SKIPPACK","PA","19450","H & K GROUP INC","6105848500","073280","","","","","N","","","","","","N","","","","","","","2","00027562","04"
"2020027599","99","1","68 NATIONAL DR","","GLASTONBURY","CT","06033","CAMDEN FLOORING CO","8566624830","026000","","","","","N","","","","","","N","","","","","","","1","00177779","09"
"2020057211","05","99","3761 CANAL STREET","","EAST CHICAGO","IN","46312","KEMIRA WATER SOLUTIONS INC","7176883677","080000","8","","","","Y","1","","","","","N","","","","","","","2","02769721","08"
"2020060683","05","1","N1545 COUNTY RD WEST","","MERRILL","WI","54452","ELITE CARRIERS LLC","7155365454","080000","","","","","N","","","","","","N","","","","","","","1","00589271","08"
"2020064888","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2020069151","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020086807","05","1","12487 SALT BARN RD","","LAUREL","DE","19956","VINCENT FARMS","3028755707","080000","","","","","N","","","","","","N","","","","","","","1","00592212","08"
"2020113231","02","0","324 SECOND STREET PIKE","","SOUTHAMPTON","PA","18966","IDEAL TRANS LLC","2153851545","027000","","","","","N","","","","","","N","","","","","","","1","02481305","09"
"2023118220","02","1","324 EAST WHITE HORSE PIKE","","GALLOWAY","NJ","08205","JUST FOUR WHEELS INC","6096528611","025950","","","","","N","","","","","","","","","00","","","","1","00542457","03"
"2020028450","99","6","526 WILLOW ST","","S HEMPSTEAD","NY","11550","BEASTMODE LOGISTICS","5167244404","080000","","","","","N","","","","","","N","","","","","","","1","02914833","09"
"2020035430","99","99","99","","PHILA","PA","99999","PHILADELPHIA PARKING AUTHORITY","9999999999","016500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020059121","03","0","9240 WISSINOMING","","PHILA","PA","19114","KV EXPRESS","9999999999","050000","","","","","N","","","","","","N","","","","","","","2","03314795","08"
"2020072319","03","0","310 BORRELLI BLVD","","PAULSBORO","NJ","08066","WILKIE TRUCKING","8564234900","080000","","","","","N","","","","","","N","","","","","","","1","00000344","99"
"2021119791","02","1","806 E GIRARD AVE","","PHILA","PA","19125","WAN TRUCKING INC","2154271800","025950","","","","","N","","","","","","N","","","","","","","2","02543758","03"
"2020014826","99","99","4700 JEFFERSON ST","","PHILADELPHIA","PA","19131","CST LLC","2672335612","014990","","","","","N","","","","","","N","","","","","","","1","01457995","99"
"2020020182","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807800","012000","","","","","N","","","","","","N","","","","","","","1","","13"
"2020032287","99","99","7118 JACKSON STREET","","PHILADELPHIA","PA","19135","JAF REMODELING INC","2157586523","014000","","","","","","","","","","","N","","","","","","","4","","99"
"2020059467","05","1","475 L'ENFANT PLAZA","","WASHINGTON DC","DC","20260","UNITED STATES POSTAL SERVICE","8002758777","080000","","","","","N","","","","","","N","","","","","","","2","01061289","08"
"2020086178","05","4","346 KALMIA ST","","WARMINSTER","PA","18974","ANDEL TRUCKING LLC","2679945683","080000","","","","","N","","","","","","N","","","","","","","1","02201322","08"
"2020094376","99","1","6920 SYLVESTER ST","","PHILADELPHIA","PA","19149","ROWAN TRANSPORT INC","2672507622","045000","","","","","N","","","","","","N","","","","","","","1","03093672","08"
"2021039455","02","2","2 ZACHARY LANE","","HAMILTON","NJ","08620","JJRG TRUCKING LLP","6094335995","025999","","","","","N","","","","","","N","","","","","","","2","02919204","03"
"2020003370","99","99","PO BOX 68","","BRIDGETON","NJ","08302","SOUTH STATE INCORPORTATED","8564515300","025500","","","","","N","","","","","","N","","","","","","","3","00298462","09"
"2020038930","05","1","7315 W 1ST ST APT 303","","BRIDGEVIEW","IL","60455","RZ LEASE INC","8152234802","080000","","","","","N","","","","","","N","","","","","","","1","02843775","08"
"2020041267","99","99","1050 SWEDESFORD RD","","BERWYN","PA","19312","PECO","8004944000","","","","","","","","","","","","N","","","","","","","1","00999999","99"
"2020045268","04","3","505 HUNTMAR PARK DRIVE","","HERNDON","VA","20170","BEACON SALES ACQUISITION INC","8666157340","066000","","","","","N","","","","","","Y","","","","","","","2","00031386","99"
"2020047709","99","99","99","","99","PA","99999","MAMOUN MM LOGISTICS INC","9999999999","011500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020063197","99","99","99","","99","PA","99999","RICHARD A MARTIN AND SON CONT","9999999999","011500","","","","","N","","","","","","N","","","","","","","3","","99"
"2020024963","05","1","711 GULF LAB RD","","CHESWICK","PA","15024","D PIERCE TRANSPORTATION INC","7173482222","080000","","","","","N","","","","","","N","","","","","","","2","00003498","08"
"2020045321","99","99","1517 SUNNYMEADE DR","","JACKSONVILLE","FL","32211","DYNAMIC TRANSPORT LLC","9045042257","052000","","","","","N","","","","","","N","","","","","","","2","02415142","08"
"2020046774","02","8","1234  MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020078619","05","1","PO BOX 25612","","RICHMOND","VA","23260","ESTES EXPRESS LINES","8043531900","080000","","","","","N","","","","","","N","","","","","","","3","00121018","08"
"2020080455","03","4","667 SOUTH AVE","","SCANE","PA","19018","HYBRID TRUX LLC","6108092027","999999","","","","","N","","","","","","N","","","","","","","2","01976741","09"
"2020094372","02","1","100 LAWRENCE DR","","WEST CHESTER","PA","19380","WAYNE MOVING AND STORAGE","6104366683","026000","","","","","N","","","","","","N","","","","","","","4","00125550","09"
"2020015749","99","99","1 PENN PLAZA EAST","","NEWARK","NJ","07105","NJ TRANSIT","9734917000","","","","","","","","","","","","N","","","","","","","1","99999999","13"
"2020038136","99","8","1234 MARKET ST","","PHILA","PA","17102","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020056802","99","99","99","","99","PA","99999","BUTCHER","9999999999","014500","","","","","N","","","","","","N","","","","","","","2","","99"
"2020083240","99","1","847 KING GEORGE ROAD","","FORDS","NJ","08863","MAGNOLIA LOGISTICS INC","9084327951","080000","","","","","N","","","","","","N","","","","","","","2","02558101","08"
"2020109322","02","1","7800 OLD ALEXANDRIA FERRY RD","","CLINTON","MD","20735","LIZ LOGISTICS LLC","2405336134","026000","","","","","N","","","","","","N","","","","","","","1","02965758","03"
"2020112400","99","0","UNK","","UNK","PA","99999","UNK","2150000000","999999","","","","","N","","","","","","N","","","","","","","2","","09"
"2020028432","04","4","726 W GERMANTOWN PIKE","","NORRISTOWN","PA","19403","CUTTING EDGE PROPERTY MANAGMENT","2152241871","073280","","","","","N","","","","","","N","","","","","","","1","03102856","04"
"2020028514","04","8","502 GERMANTOWN PIKE","","LAFEYETTE HILL","PA","19444","BLUEBIRD INTERNATIONAL","2159001337","010000","","","","","N","","","","","","N","","","","","","","1","00619997","12"
"2020035441","02","2","1713 N MAIN ROAD","","VINELAND","NJ","08362","SAMUEL CORALUZZO CO. INC","8563615864","080000","3","","","","Y","1","","","","","N","","","","","","","2","00156123","08"
"2020037754","02","99","2220 ORTHODOX ST","","PHILADELPHIA","PA","19137","A BOB TOWING","2152895775","015000","","","","","N","","","","","","N","","","","","","","1","01933636","99"
"2020044492","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2020051378","99","8","99","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020063190","02","1","3333 S 3RD ST","","PHILADELPHIA","PA","19148","CHARLES RITTER INC","2153205000","026000","","","","","N","","","","","","N","","","","","","","2","00179777","03"
"2020112977","05","2","1861 TERRY DR","","JOLIET","IL","60436","QUALITY CARRIERS INC","8886798265","080000","3","","","","Y","2","","","","","N","","","","","","","2","00076600","08"
"2020023501","02","8","7700 STATE RD","","PHILADELPHIA","PA","19136","YELLOWBIRD BUS CO","2152891022","029800","","","","","N","","","","","","N","","A-00104400","","","","","1","00273447","12"
"2020023501","02","8","2905 ABBOTTSFORD AVE","","PHILADELPHIA","PA","19129","PHILLY TRANS LLC","2158421222","029800","","","","","N","","","","","","N","","","","","","","2","01497653","12"
"2020032327","03","99","1600 LOWER RD STE3","","LINDEN","NJ","07036","MARINE CARGO INC","9085231100","080000","","","","","N","","","","","","N","","","","","","","1","02335457","08"
"2020033082","99","8","99","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2020050910","02","3","32 CHILTON ST","","ELIZABETH","NJ","07202","LG AUTO AND TOWING LLC","9088388327","033000","","","","","N","","","","","","N","","","","","","","4","02118975","09"
"2020060004","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
