"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2021071189","99","7","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021081674","03","1","2200 S 75TH AVE","","PHOENIX","AZ","85043","SWIFT","6022699700","018000","","","","","N","","","","","","N","","","","","","","1","00054283","08"
"2021090680","99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","U","","","","","","","1","","13"
"2021094114","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","","","","","1","","13"
"2021111361","02","1","30 BURLINGTON ROAD","","MONROEVILLE","NJ","08343","BURLINGTON BEEF","8563582321","019500","","","","","N","","","","","","N","","","","","","","1","00391875","03"
"2021114556","02","7","1536 BRACKENVILLE RD","","HOCKESSIN","DE","19707","RYAN GALLO TREE SERVICE LLC","8002888733","012000","","","","","N","","","","","","U","","","","","","","2","01504552","03"
"2021008847","99","1","UNK","","UNK","ZZ","99999","FEDEX","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021020011","99","99","100 S BROAD ST 3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","060000","","","","","N","","","","","","N","","","","","","","1","","99"
"2021070379","02","1","10232 SELMER PL","","PHILADELPHIA","PA","19116","YOZO INC TRADING","2678848293","019500","","","","","N","","","","","","N","","","","","","","3","03491848","04"
"2021101365","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021106038","05","99","2917 GELENA RD","","PHILADELPHIA","PA","19152","MONADA LLC","2672051358","080000","","","","","N","","","","","","","","","","","","","3","02154643","08"
"2021109046","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","","","","","1","","99"
"2021118096","99","99","2071 BYBERRY RD","","PHILADELPHIA","PA","19116","THACKRAY CRANE RENTAL","2154641600","100000","","","","","N","","","","","","Y","","","","","","","2","00769982","09"
"2021005983","99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA BUS ROUTE 68 BUS #3098","2155707800","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021015643","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021020360","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","1","","99"
"2021025994","99","99","UNK","","UNK","NJ","99999","REILLY TRUCK RENTALS","9999999999","999999","","","","","N","","","","","","N","","","","","","","4","","99"
"2021045135","99","99","UNK","","UNK","ZZ","99999","D & B THERMAL CO INC","9999999999","011000","","","","","N","","","","","","N","","","","","","","1","","99"
"2021060511","05","1","2750 GRANT AVE. SUITE 200","","PHILADELPHIA","PA","19114","AD EXPRESS TRUCKING LLC","2157303763","080000","","","","","N","","","","","","N","","","","","","","1","03066495","08"
"2021071455","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021071552","02","8","1234 MARKET ST","","PHILA","PA","19101","SEPTA","2155808100","033000","","","","","N","","","","","","N","","","","","","","4","00010206","13"
"2021075966","02","3","3629 MIDVALE AVE","","PHILADELPHIA","PA","19129","MIDVALE AUTO","2158435171","025500","","","","","N","","","","","","N","","","","","","","1","03460557","03"
"2021105761","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","","","","","3","","99"
"2021095956","03","99","100 SOUTH BROAD STREET","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","033000","","","","","","","","","","","","","","","","","","2","","99"
"2021107716","05","1","701 W. SOMERDALE RD","","SOMERDALE","NJ","08083","UTLEYS EXPRESS LOGISTICS","6094541001","080000","","","","","N","","","","","","N","","","","","","","1","03054214","08"
"2021120009","05","0","11720 AMBER PARK DR SUITE 1","","ALPHARETTA","GA","30009","ANGELS TRANSPORTATION LLC","8776681704","","","","","","N","","","","","","N","","","","","","","1","03336898","09"
"2021125462","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","","","","","1","","13"
"2021016607","02","1","64 BUTLER ST","","TRENTON","NJ","08611","LICCIARDELLO BROTHERS","6097311749","035000","","","","","N","","","","","","N","","","","","","","1","00043276","03"
"2021020818","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021075631","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2021089869","02","1","119 MOONACHIE AVE","","MOOONACHIE","NJ","07074","RYDER TRUCK RENTAL","7178572400","014500","","","","","N","","","","","","N","","","","","","","2","00288105","03"
"2021091197","05","0","1699 CROWN POINT RD","","WEST DEPTFOD","NJ","08086","ZEISLOFT TRUCKING LLC","8566936778","080000","","","","","N","","","","","","N","","","","","","","2","00153643","09"
"2021008924","03","1","1589 FULLENWIDER RD","","GAINESVILLE","GA","30507","CRAINE TRANSPORT INC","7062643743","080000","","","","","N","","","","","","N","","","","","","","2","00919149","08"
"2021016326","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021018390","99","99","34-36 STATE ST","","PASSAIC","NJ","17055","HERMANOS CORP","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021019833","99","1","UNK","","UNK","ZZ","99999","UHAUL","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021037382","03","99","100 S BROAD STREET","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156862607","060000","","","","","N","","","","","","N","","","","","","","2","","04"
"2021049634","05","1","7925 NTRYON ST #207","","CHARLOTTE","NC","28262","GR TRUCKING NC LLC","9808594535","080000","","","","","N","","","","","","N","","","","","","","1","01482702","08"
"2021050682","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","014000","","","","","N","","","","","","N","","","","","","","2","","99"
"2021080137","05","1","1032 S LA GRANGE RD SUITE 9","","LA GRANGE","IL","60525","GRASSHOPPER TRUCK","3057642839","080000","","","","","N","","","","","","N","","","","","","","1","03225405","08"
"2021106556","99","8","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","","","","","2","","10"
"2021106556","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","3","","13"
"2021119588","03","1","245 NORTH CASTLE HEIGHTS AVENU","","LEBANON","TN","37087","PFG TRANSCO INC","6154449901","080000","","","","","N","","","","","","N","","","","","","","2","00035568","09"
"2021023559","05","7","233 LAUREL ST","","EAST HAVEN","CT","06512-1557","H R CONSTRUCTION SERVICES LLC","2038128141","080000","","","","","N","","","","","","N","","","","","","","1","02956146","08"
"2021027012","02","8","2905 ABBOTTSFORD AVE","","PHILADELPHIA","PA","191291133","PHILLY TRANSPORTATION","2674608698","014200","","","","","N","","","","","","N","","","","","","","1","01497653","12"
"2021034391","05","99","2415 E VENANGO ST","","PHILADELPHIA","PA","19134","SANTOS ARIAS TRANSPORT","8579916165","080000","","","","","N","","","","","","N","","","","","","","1","03454259","08"
"2021038831","02","1","66 KELLER AVE","","LANCASTER","PA","17601","MILLERS DEDICATED SERVICES","5096682542","025950","","","","","N","","","","","","N","","","","","","","1","02562869","09"
"2021049378","99","99","UNK","","UNK","ZZ","99999","L&B DISTRIBUTORS","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021095762","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","","","","","2","","13"
"2021097178","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","","","","","2","","13"
"2021101372","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021125821","04","4","409 STENTON AVE","","FLOURTOWN","PA","19031","TONY DEPAUL","6108328000","073280","","","","","N","","","","","","","","","","","","","2","01007071","04"
"2021002307","04","1","490 OHIO STREET","","LOCKPORT","NY","14094","D & G HEAVY EQUIPMENT LEASING LL","2076234128","080000","","","","","N","","","","","","N","","","","","","","1","02153790","08"
"2021006742","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE","6103207103","040000","","","","","N","","","","","","N","","","","","","","2","00121058","09"
"2021007049","05","1","1077 MAGNOLIA AVE","","ELIZABETH","NJ","07201","PACBRI TRUCKING INC","2016869220","080000","","","","","N","","","","","","N","","","","","","","2","01846895","08"
"2021013939","99","99","216 CECELIA ACRES DR","","WARMINSTER","PA","18974","KEPLINGER","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","08"
"2021035982","02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807800","040276","","","","","N","","","","","","N","","","","","","","1","00010206","13"
"2022079373","99","99","UNK","","UNK","NJ","99999","1655 FOODS INC","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2021025008","03","1","300 CENTRE POINTE DRIVE","","VIRGINIA BEACH","VA","23462","BUDGET RENTAL TRUCK LLC","8004628343","025500","","","","","N","","","","","","N","","","","","","","1","01092543","09"
"2021028328","05","1","252 PRISCILLA STREET","","BRIDGEPORT","CT","06610","MAR BROTHERS TRUCKING LLC","8608041377","080000","","","","","N","","","","","","N","","","","","","","1","03383635","08"
"2021037564","05","1","705 B NORTH BLOOMINGTON","","LOWELL","AZ","72745","JB HUNT TRANSPORT INC","8007231169","999999","","","","","N","","","","","","N","","","","","","","1","00080806","08"
"2021041883","05","0","6617 FARMINDALE DR","","CHARLOTTE","NC","28212","AMA TRANSPORT LLC","9193444435","080000","","","","","N","","","","","","N","","","","","","","2","02517181","08"
"2021046140","04","1","100 S BROAD ST","","PHILA","PA","19110","CITY OF PHILA","2156854157","011300","","","","","N","","","","","","N","","","","","","","2","","05"
"2021048644","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021053610","02","8","3099 ORTHODOX ST","","PHILADELPHIA","PA","19137","MAT BUS CORP","2153830470","012300","","","","","N","","","","","","N","","","","","","","2","02643668","12"
"2021054427","99","1","101 CARRIAGE CT","","PLYMOUTH MEETING","PA","19462","SILVER ARROW TRANSPORT INC","4845766232","012500","","","","","N","","","","","","N","","","","","","","1","00265752","09"
"2021078343","99","99","UNK","","UNK","ZZ","99999","C AMODEI CO INC","9999999999","010200","","","","","N","","","","","","N","","","","","","","2","","99"
"2021089746","99","99","UNK","","PHILA","PA","99999","CITY OF PHILADELPHIA","9999999999","023000","","","","","N","","","","","","N","","","","","","","2","","99"
"2021098781","99","99","UNK","","UNK","PA","99999","UNK","9999999999","011400","","","","","","","","","","","","","","","","","","2","","99"
"2021115680","99","99","UNK","","UNK","PA","99999","SPRING GARDEN COMMUNITY DEV CO","9999999999","011000","","","","","","","","","","","","","","","","","","4","","99"
"2021019789","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021033137","99","8","UNK","","UNK","PA","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","10"
"2021039150","02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","011000","","","","","N","","","","","","N","","","","","","","1","00010206","10"
"2021041965","03","7","100 S BROAD","","PHILA","PA","19110","CITY OF PHILADELPHIA","2156831700","057000","","","","","N","","","","","","N","","","","","","","2","","04"
"2021043335","02","1","14002 E 21ST ST STE1500","","TULSA","OK","74134","EAN HOLDINGS LLC","2675602412","025999","","","","","N","","","","","","N","","","","","","","1","01493874","99"
"2021044428","99","1","UNK","","NEW CASTLE","DE","99999","CANADA DRY DISTRIBUTING CO","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2021045608","99","8","7559 WALTON DRIVE","","ROCKFORD","IL","61108","MEGA BUS","9084137596","062000","","","","","N","","","","","","N","","A-00062000","","","","","2","","15"
"2021053625","05","1","6341B HIGHWAY 15","","BLUE MOUNTAIN","MS","38610","DIESEL  EXPRESS INC","6628155000","080000","","","","","N","","","","","","N","","","","","","","1","01065876","08"
"2021083152","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","058350","","","","","N","","","","","","N","","","","","","","4","","99"
"2021092868","03","4","1901 RUFFNER STREET","","HARRISBURG","PA","17120","PENNDOT","7177723838","","","","","","N","","","","","","N","","","","","","","3","04138082","09"
"2021005435","02","4","2558 LOWER CNCNTS RD","","CINCINATUS","NY","13040","FRINK GARY","2153655676","080000","","","","","N","","","","","","N","","","","","","","2","03433298","08"
"2021036218","99","1","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021084725","05","1","322 BURT STREET","","COLUMBUS","OH","43203","K2 LOGISTICS","6149629880","080000","","","","","N","","","","","","N","","","","","","","1","03071571","08"
"2021096743","02","99","200 RIDGEWAY CT","","MULLICA HILL","NJ","08062","LUKASZ WIETECHA","9999999999","010001","","","","","","","","","","","","","","","","","","1","","99"
"2021106662","05","1","9605 N CRESCENT CT","","KANSAS CITY","MO","64157","PAK TRANSPORTATION LLC","8164297275","080000","","","","","N","","","","","","N","","","","","","","2","02912231","08"
"2021108868","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021114602","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","1","","13"
"2021019520","05","3","315 MOUND CITY RD","","WEST MEMPHIS","AZ","72301","ELS  LLC","9197785777","080000","","","","","N","","","","","","N","","","","","","","2","02074781","08"
"2021027583","99","2","46 LIZOTTE DR","","MARLBORUGH","MA","01752","WINDRIVER ENVIRONMETAL LLC","6099708779","080000","","","","","N","","","","","","N","","","","","","","2","00846857","98"
"2021041460","02","8","440 N. BROAD ST.","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","029800","","","","","N","","","","","","N","","","","","","","2","02057314","12"
"2021057251","99","99","UNK","","UNK","NY","99999","GE LASHA CORP","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2021087581","03","4","5 MEADOW DR","","MOORESTOWN","NJ","08057","SMRNA EXPRESS LLC","9999999999","080000","","","","","N","","","","","","N","","","","","","","2","03163645","98"
"2021121641","02","8","1234 MARKET STREET 9TH FLOOR","","PHILADELPHIA","PA","19107-3780","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","999999","","","","","N","","","","","","N","","A-00123456","","","","","1","00010206","13"
"2021018806","03","99","18 SPRUCE ST","","CARTERET","NJ","07008","BA & L TRANSPORTATION LLC","2150000000","080000","","","","","N","","","","","","N","","","","","","","2","03308174","08"
"2021019600","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021024842","02","1","2312 ESKOW AVE","","HALETHROPE","MD","21227","SI RESTORATION INC","4437010111","010001","","","","","N","","","","","","N","","51007","","","","","1","","03"
"2021032489","03","7","3730 SANDHURST DR","","YORK","PA","17406","REPUBLIC SRVICES OF PA","6102055452","080000","","","","","N","","","","","","U","","","","","","","2","00348394","04"
"2021034918","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021038320","99","99","UNK","","UNK","PA","99999","UNK","9999999999","010600","","","","","N","","","","","","N","","","","","","","2","","99"
"2021076360","99","1","100 COLUMBIA STREET","","SCHUYKILL HAVEN","PA","17972","EVANS DELIVERY","8008667885","080000","","","","","N","","","","","","N","","","","","","","2","00038111","03"
"2021087572","99","8","1512 GRIFFITH ST","","PHILADELPHIA","PA","19111","MAYTAV BUS COMPANY","2675365287","","","","","","N","","","","","","N","","","","","","","2","02321377","12"
"2021105764","02","1","2727 NORTH CENTRAL AVE","","PHOENIX","AZ","85004","U-HAUL","9999999999","","","","","","N","","","","","","","","","","","","","2","","03"
"2021124993","02","1","7300 LINDBERG BLVD","","PHILADELPHIA","PA","19100","USPS","2152203697","015000","","","","","N","","","","","","","","","","","","","1","","03"
"2022001451","04","4","40 AUTUMN LANE","","BURLINGTON","NJ","08016","KAYA TRUCKING LLC","6094561784","080000","","","","","N","","","","","","","","","00","","","","1","01688772","04"
"2021014688","03","7","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156852602","024000","","","","","N","","","","","","N","","","","","","","1","","09"
"2021017341","99","99","PO BOX 262","","BELLE HAVEN","VA","23306","MOORE'S TRUCKING LLC","7574422734","999999","","","","","N","","","","","","N","","","","","","","1","00051637","08"
"2021048638","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021053182","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021054410","99","1","230 CHEMIN DES ILES","","LEVIS","QC","G6V7M5","GROUPE TRANSRAPIDE 2014 INC","4189039777","080000","","","","","N","","","","","","N","","","","","","","1","02558661","08"
"2021070372","03","1","6133 N RIVER ROAD 9TH FLOOR","","ROSEMONT","IL","60018","US FOODS INC","8477208000","054000","","","","","N","","","","","","N","","","","","","","2","00358597","04"
"2021087127","99","8","1234 BROAD STREET","","PHILA","PA","19149","SEPTA","0000000000","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021101409","05","1","4000 W 62ND ST","","INDIANAPOLIS","IN","46268","SYSCO LEASING LLC","8666157340","060000","","","","","N","","","","","","N","","","","","","","2","00271523","08"
"2021101409","05","2","3801 WEST CHESTER PK","","NEWTOWN SQ","PA","19073","SUNOCO RETAIL LLC","2159773533","060000","3","","","","Y","1","","","","","N","","","","","","","3","00010328","08"
"2021006312","02","4","971 PLYMOUTH RD","","PLYMOUTH MEETING","PA","19146","PIACITELLI,DONALD K","9999999999","080000","","","","","N","","","","","","N","","","","","","","2","03089020","09"
"2021016574","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE","9999999999","026000","","","","","N","","","","","","N","","","","","","","1","00327574","09"
"2021023831","05","1","10 WILLOW RD UNIT 123","","MAPLE SHADE","NJ","08052","GRAND USA TRANSPORT LLC","6093183124","080000","","","","","N","","","","","","N","","","","","","","1","02325919","08"
"2021114720","99","99","UNKNOWN","","UNKNOWN","ZZ","99999-9999","UNKNOWN","9999999999","","","","","","","","","","","","U","","","","","","","2","99999999","99"
"2021115696","03","99","6423 WINDSOR ST","","PHILA","PA","19142","SILVER TOP INC","0000000000","080000","","","","","N","","","","","","N","","","","","","","1","00159959","08"
"2021002528","99","1","60 MEAD ST","","SEEKONK","MA","02771","OCEAN EXPRESS LLC","7742296740","080000","","","","","N","","","","","","N","","A-9999999","","","","","2","02548431","09"
"2021035727","99","99","UNK","","UNK","ZZ","99999","LEUZZI CEMENT CONTRACTORS","9999999999","019500","","","","","N","","","","","","N","","","","","","","2","","99"
"2021044713","99","99","UNK","","PHILA","PA","99999","CENTER CITY TOWING LLC / NORTH","9999999999","019500","","","","","N","","","","","","N","","","","","","","2","","99"
"2021097633","05","1","10065 SANDMEYER LANE STE 102","","PHILA","PA","19116","KMS TRANS INC","2678080333","080000","","","","","N","","","","","","N","","","","","","","1","02556034","08"
"2021110876","99","7","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","060000","","","","","","","","","","","","","","","","","","2","","99"
"2021021295","02","1","11690 NW 105 ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL","3055003726","025000","","","","","N","","","","","","N","","","","","","","2","00437317","09"
"2021034360","99","99","UNK","","UNK","IL","99999","PENSKE","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021126247","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2021024043","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021028413","02","0","257 GOLF HILLS RD","","HAVERTOWN","PA","19083","SMG PLASTERING INC","2157304409","009000","","","","","N","","","","","","N","","125201","","","","","1","","09"
"2021044058","99","1","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021049507","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021053771","05","1","25 RIDGE RD","","WHITEHOUSE STATION","NJ","08889","JED TRUCKING & WAREHOUSING INC","9086440446","080000","","","","","N","","","","","","N","","","","","","","1","01200859","08"
"2021061242","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021064398","05","1","236 OKANOGAN","","WENATCHEE","CA","98801","L AND C SPEED INC","6263102407","080000","","","","","N","","","","","","N","","","","","","","1","03279505","08"
"2021087537","05","1","6044 BELFIELD AV","","PHILADELPHIA","PA","19144","DAD AND DAUGHTER DISTRIBUTION IN","2153856225","","","","","","N","","","","","","N","","","","","","","2","03524153","08"
"2021116197","03","4","2451 ROUTE 610 WOODBINE NJ 082","","WOODBINE","NJ","08570","SEASHORE ASPHALT CORP","6098612100","080000","","","","","N","","","","","","N","","","","","","","1","01892291","09"
"2021116197","03","1","4500 SALISBURY RD SUITE 160","","JACKSONVILLE","FL","32216","PROGRESSIVE TRANSPORTATION LLC","8883017718","050000","","","","","N","","","","","","N","","","","","","","2","01780612","09"
"2021015335","99","99","1259 S PATTON ST","","PHILA","PA","19146","OTTERSON ENTERPRISES","9999999999","019500","","","","","N","","","","","","N","","","","","","","2","","99"
"2021024058","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2021025440","99","1","3701 W MORRIS ST","","INDIANAPOLIS","IN","46241","PITT OHIO EXPRESS LLC","8003667488","","","","","","N","","","","","","N","","","","","","","2","00190180","09"
"2021029145","04","7","4300 RISING SUN AVE","","PHILADELPHIA","PA","19140-2720","RICHARD S.  BURNS & CO. INC","2153246377","073280","","","","","N","","","","","","N","","","","","","","1","00036274","04"
"2021032973","05","3","2453 E. CUMBERLAND ST","","LEBANON","PA","17042","MGD QUIPTECH INC","7178662585","080000","","","","","N","","","","","","N","","","","","","","2","00973599","08"
"2021054418","99","1","UNKNOWN","","UNKNOWN","ZZ","00000","UNKNOWN","9999999999","080000","","","","","N","","","","","","U","","A-9999999","","","","","1","99999999","99"
"2021058740","05","3","315 MOUND CITY RD","","WEST MEMPHIS","AZ","72301-7597","ELS LLC","9197785777","080000","","","","","N","","","","","","N","","","","","","","2","02074781","08"
"2021073552","05","1","16651 VINCENNES AVE","","SOUTH HOLLAND","IL","60473","RPM CORP","8773779697","080000","","","","","N","","","","","","N","","","","","","","2","02788262","08"
"2021109153","05","1","12963 W OKEECHOBEE RD STE 4","","HIALEAH GARDENS","FL","33018","Z1 AUTO INC","3056159992","080000","","","","","N","","","","","","N","","","","","","","3","03031618","08"
"2021119787","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021047387","99","99","UNK","","UNK","NJ","99999","A P CONSTRUCTION INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2021048565","99","99","UNK","","UNK","MN","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","08"
"2021061240","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2021090840","03","4","7373 EDMUND ST","","PHILADELPHIA","PA","19136","P SANTOS CO INC","2155334719","073280","","","","","N","","","","","","N","","","","","","","1","00889384","09"
"2021103380","03","1","167 BRADDOCK AVE","","HAMMONTON","NJ","08037","PHASE III TRUCKING INC","6096681448","080000","","","","","N","","","","","","N","","","","","","","2","00057789","08"
"2021106839","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","2","","13"
"2021021180","03","0","12953 MONTANA AVENUE","","EL PASO","TX","79938","BORDERTOWN TRANSPORTATION INC","9158491301","080000","","","","","N","","","","","","N","","","","","","","1","00669458","08"
"2021021180","99","99","12953 MONTANA AVENUE","","EL PASO","TX","79938","BORDERTOWN TRANSPORTATION INC","9158491301","025999","","","","","N","","","","","","N","","","","","","","2","00669458","99"
"2021058886","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2021073840","99","99","UNK","","UNK","ZZ","99999","CURTIS WELL SERVICE CO","9999999999","073280","","","","","N","","","","","","N","","","","","","","4","","99"
"2021097210","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","1","","13"
"2021097271","01","1","1221 CARBON ST","","READING","PA","19601","CHESTER IRWIN AND SON INC","2154638200","019500","","","","","N","","","","","","N","","","","","","","2","00327574","09"
"2021121366","02","1","2016 S REDFIELDST","","PHILADELPHIA","PA","19143","MOHAMED SISSOKO","2672550187","","","","","","N","","","","","","N","","","","","","","1","03696148","09"
"2021122733","02","0","1000 SEMMES AVE","","RICHMOND","VA","23218-1216","TFORCE FREIGHT INC.","8003337400","080000","","","","","N","","","","","","N","","","","","","","1","00121058","07"
"2021051180","99","99","UNK","","TRENTON","NJ","99999","ALPHA SHREDDING GROUP INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2021056723","99","99","UNK","","UNK","ZZ","99999","ROBS AUTOMOTIVE & COLLISON CEN","9999999999","014500","","","","","N","","","","","","N","","","","","","","2","","99"
"2021065774","05","1","7135 CENTENNIAL PL","","NASHVILLE","TN","37209","WESTERN EXPRESS","6157208219","080000","","","","","N","","","","","","N","","","","","","","2","00511412","08"
"2021065774","05","1","8275 US ROUTE 130 S","","PENNSAUKEN","NJ","08110","CANADA DRY","8566614607","080000","","","","","N","","","","","","N","","","","","","","3","00033335","08"
"2021070530","99","1","UNK","","PHILA","PA","99999","LI HUA BEER DISTRIBUTOR","9999999999","015995","","","","","N","","","","","","N","","","","","","","2","","99"
"2021079977","05","1","615 N PENNSYLVANIA AVE APT 4","","LANSING","MI","48912","MBA TRANSPORT OF COLUMBUS LLC","6143330119","080000","","","","","N","","","","","","N","","","","","","","1","02180312","09"
"2021092273","99","8","UNK","","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","","","","","","","","1","","13"
"2021110439","99","99","UNK","","UNK","PA","99999","UNK","9999999999","014000","","","","","","","","","","","","","","","","","","2","","99"
