"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2023070854","99","99","51 EAST COSGROVE STREET","","PHILA","PA","19144","NORTON TOW SQUAD","9999999999","","","","","","","","","","","","","","","00","","","","3","","99"
"2023073048","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2023076690","04","0","1272 ALEXANDER DRIVE","","HATFIELD","PA","19440","NEXT LINE LLC","9514729869","080000","","","","","N","","","","","","","02","","00","","","","1","29976104","08"
"2023104859","03","2","1708 UNION LANDING ROAD","","CINNAMINSON","NJ","08077","7 OIL COMPANY","8567336058","","3","","","","Y","9","","","","","","","","00","","","","1","00886976","04"
"2023001920","04","4","2824 PLUM ST","","PHILADELPHIA","PA","19137","BIG DOGG TRUCKING COMPANY LLC","2672533189","073280","","","","","N","","","","","","","","","00","","","","1","03952268","04"
"2023011440","99","7","UNK","","UNK","PA","99999","METROPOLITAN WASTE SYSTEMS INC","9999999999","066000","","","","","N","","","","","","","","","00","","","","2","","99"
"2023012016","02","8","3000 ORTHODOX ST","","PHILADELPHIA","PA","19137","MAT BUS COMPANY","2679786865","290800","","","","","N","","","","","","","","","00","","","","2","","12"
"2023025160","05","98","667 SOUTH AVENUE","","SECANE","PA","19018","HYBRID TRUX LLC","2156813821","080000","","","","","N","","","","","","","99","","00","","","","3","01976741","06"
"2023038326","02","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","2155807800","040800","","","","","N","","","","","","","","","00","","","","2","00010206","15"
"2023053594","99","7","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","060000","","","","","","","","","","","","","","00","","","","1","","99"
"2023065208","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","010800","","","","","","","","","","","","","","00","","","","2","","99"
"2023096534","02","8","1234 MARKET ST 14TH FLR","","PHILADELPHIA","PA","19107","SEPTA","2155808100","","","","","","N","","","","","","","","","00","","","","2","00010206","15"
"2023102285","99","99","UNK","","BENSALEM","PA","99999","E & R ERECTORS","9999999999","011300","","","","","","","","","","","","","","00","","","","1","","99"
"2023111162","99","99","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","016500","","","","","","","","","","","","","9999999999","00","","","","2","","99"
"2023028270","99","99","UNK","","MEDIA","PA","99999","CONCORD AUTO BODY INC OF MEDIA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","99"
"2023086677","03","4","25942 WOODLAWN AVE","","ELKHART","IN","46514-0000","MILLER AUTO LEASING","5742645351","080000","","","","","N","","","","","","","01","","00","","","","2","02176186","99"
"2023106985","03","98","1067 PARVIN MILL ROAD","","ELMER","NJ","08318","C THREE LOGISTICS LLC","8562006245","080000","3","","","","Y","9","","","","","Y","02","","03","","","","1","02961868","08"
"2023108307","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","2","","99"
"2023020531","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023068510","05","7","300 DOMINO LN","","PHILADELPHIA","PA","19128","CITY OF PHILADELPHIA","2156852502","080000","","","","","N","","","","","","","02","","00","","","","1","","08"
"2023082784","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023088833","04","3","331 NEWMAN SPRINGS RD STE 236","","RED BANK","NJ","07701","OLDCASTLE APG NORTHEAST INC","7322922500","080000","","","","","N","","","","","","","","","00","","","","1","00113744","09"
"2023008251","02","8","1234 MARKET ST 9TH FLOOR","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","999999","","","","","N","","","","","","","","","00","","","","2","00010206","15"
"2023011854","99","99","UNK","","UNK","PA","99999","DWD MECHANICAL CONTRACTOR INC.","9999999999","025500","","","","","N","","","","","","","","","00","","","","3","","99"
"2023063418","99","7","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","060000","","","","","","","","","","","","","","00","","","","1","","99"
"2023078567","99","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","8663772724","016000","","","","","N","","","","","","","","","00","","","","2","00068091","99"
"2023102413","99","99","8495 ESTATES CT","","PLAIN CITY","OH","43064","MS EXPRESS INC","3476222998","080000","","","","","N","","","","","","","","","00","","","","1","02812942","99"
"2023039736","99","6","152 HIGH ST","","NEWTOWN","PA","18940","EAST TO EDEN TRANSPORT LLC","2155715106","080000","","","","","N","","","","","","","99","","00","","","","2","03321575","08"
"2023041792","02","1","800 CREEK RD.","SUITE A","BELLMAWR","NJ","08031","SINGLE SOURCE PLUS","8562193207","026000","","","","","N","","","","","","","01","","00","","","","1","02463877","03"
"2023055800","03","98","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","058705","","","","","N","","","","","","","","","00","","","","2","","09"
"2023065052","05","1","PO BOX 6656","","COLONAL HEIGHT","TN","37663","JTM TRANSPORT","4234304322","080000","","","","","N","","","","","","","02","","00","","","","2","03601824","08"
"2023077446","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023077446","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023093294","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","2","","99"
"2023054960","99","99","UNK","","PHILA","PA","99999","PHILADELPHIA HOUSING AUTHORITY","9999999999","013700","","","","","","","","","","","","","","00","","","","2","","99"
"2023071081","03","4","275 GREEN ST, APT 5 G-8","","BEVERLY","NJ","08010","US FIRST T TRUCKING LLC","6096652329","080000","","","","","N","","","","","","","99","","00","","","","3","02900628","04"
"2023089356","99","7","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","037000","","","","","","","","","","","","","","00","","","","1","","99"
"2024017577","99","99","UNK","","LANSDALE","PA","99999","HD PAVING & SEALCOATING LLC","9999999999","012000","","","","","","","","","","","","","","00","","","","1","","99"
"2023018190","99","99","UNK","","UNK","PA","99999","UNK","9999999999","012300","","","","","","","","","","","","","","00","","","","2","","99"
"2023067622","02","1","100 E MINEOLA AVE","","VALLEY STREAM","NY","11580","ALASKANS TRANSPORT LLC","6313855980","025900","","","","","N","","","","","","","","","00","","","","2","04015978","03"
"2023070065","03","1","10 SHOHAM","","EAST WINDSOR","CT","060889687","PENSKE TRUCK LEASING","8606230334","080000","","","","","N","","","","","","","99","","00","","","","1","00027863","08"
"2023029944","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023108598","05","1","3088 ELM POINT INDUSTRIAL","","ST CHARLES","MO","63301","STL TRUCKERS LLC","3143966922","080000","","","","","N","","","","","","","","","00","","","","1","02523551","08"
"2023113672","03","8","1060 SAUNDERS LANE","","WEST CHESTER","PA","19380","KRAPF'S TRANSIT INC","6105942664","045000","","","","","N","","","","","","","","","00","","","","1","02510749","13"
"2023034675","02","1","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OFPHILADELPHIA","2156861776","018000","","","","","N","","","","","","","","","00","","","","2","","09"
"2023037859","99","99","UNK","","PHILA","PA","99999","PHILADELPHIA HOUSING AUTHORITY","9999999999","014000","","","","","N","","","","","","","","","00","","","","1","","99"
"2023051350","03","98","2827 WEST STATE ROAD 66","","ROCKPORT","IN","47635","RTI RIVERSIDE TRANSPORTATION","9132335500","043896","","","","","N","","","","","","","01","","00","","","","1","01955762","08"
"2023077567","02","1","3670 HACKS CROSS RD BUILDING G","","MEMPHIS","TN","38125","FEDERAL EXPRESS CORPORATION","9014349587","033000","","","","","N","","","","","","","","","00","","","","2","00086876","09"
"2023077567","02","8","ONE PENN PLAZA EAST","","NEWARK","NJ","07105","NJ TRANSIT CORPORATION","9734917188","044660","","","","","N","","","","","","","","","00","","","","3","00074293","13"
"2023119162","02","1","P/O BOX 791","","READIND","PA","19603","PENSKE","6107756000","026000","","","","","N","","","","","","","","","00","","","","1","00268015","09"
"2023030859","99","8","UNK","","UNK","NJ","99999","STOUTS EQUIPMENT LEASING LLC","9999999999","","","","","","N","","","","","","","","","00","","","","1","","14"
"2023030859","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023040244","04","4","3001 ROUTE 130 APT 39E","","DELRAN","NJ","08075-2635","BLUE SKY EXPRESS, LLC","6099236886","080000","","","","","N","","","","","","","02","","00","","","","2","03026395","04"
"2023047145","99","1","UNK","","UNK","PA","99999","GE HFS LLC","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023069993","02","1","100 S BROAD ST","","PHILA","PA","10110","PHILA WATER DEPT","2156861776","018000","","","","","N","","","","","","","","","00","","","","2","","03"
"2023113921","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","014000","","","","","","","","","","","","","","00","","","","1","","99"
"2023026542","02","98","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","044000","","","","","N","","","","","","","","","00","","","","2","","09"
"2023026550","02","98","1050 W. SWEDESFORD ROAD","","BERWYN","PA","19312","PECO","2158414000","010800","","","","","N","","","","","","","","","00","","","","4","00006612","09"
"2023095779","05","1","14 CRAWFORD ST","","LWELL","MA","01854-2708","PTL TRUCKING LLC","9789443239","080000","","","","","N","","","","","","","","","00","","","","1","02872700","08"
"2023053721","99","8","2531 E STATE","","TRENTON","NJ","08619","STARR TRANSIT","0000000000","053000","","","","","N","","","","","","","","A-00099608","00","","","","2","00043502","13"
"2023060379","99","99","UNK","","UNK","PA","99999","MJ REPO SERVICES","9999999999","016500","","","","","","","","","","","","","","00","","","","2","","99"
"2023110283","04","99","5 LANDFORD COURT","","MAYS LANDING","NJ","08330-3428","LOUIS C VELTRI TRUCKING LLC","8562321700","045000","","","","","N","","","","","","","99","","00","","","","1","00812578","08"
"2023028381","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023043515","04","8","3740 E. THOMPSON STREET","","PHILADELPHIA","PA","19137","DURHAM BUS","2155375405","","","","","","N","","","","","","Y","99","","01","","00","","2","00350651","12"
"2023051021","99","99","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023072231","05","98","11949 ROBINWOOD DR","","HADGERSTOWN","MD","21742","EWING OIL COMPANY INC","3017907474","","","","","","N","","","","","","","02","","00","","","","2","00199338","08"
"2023087111","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","3","","99"
"2023100962","99","99","UNK","","UNK","PA","99999","RIVER MECHANICAL INC","9999999999","014000","","","","","","","","","","","","","","00","","","","1","","99"
"2023113110","02","8","191 ROSA PARKS DR","","CINCINNATI","OH","45202","FIRST STUDENT INC","5132412200","012300","","","","","N","","","","","","","","","00","","","","2","00354406","12"
"2023016022","99","0","42 LONGWATER DR","","NORWELL","MA","02061","CLEAN HARBORS ENVIRONMENTAL SERV","7817925760","080000","","","","","N","","","","","","","","","00","","","","2","00180743","09"
"2023020433","02","98","2457 OLD YORK RD","","BORDENTOWN","NJ","08505","OLIVER CONSTRUCTION ENTRPR LLC","7323194128","033000","","","","","N","","","","","","","","","00","","","","1","02609125","09"
"2023034428","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023038541","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","ABLE EQUIPMENT","9999999999","999999","","","","","N","","","","","","","99","","00","","","","2","","99"
"2023044582","02","3","1776 CHESTER PIKE","","CRUM LUNNE","PA","19022","FIZZANO BROTHERS","6108331100","014828","","","","","N","","","","","","","","","00","","","","2","00005431","09"
"2023076616","03","8","1200 CONROY PLACE","","EASTON","PA","18040","EASTON COACH COMPANY","6102534055","050700","","","","","N","","","","","","","","","00","","","","1","01020738","15"
"2023085160","99","99","UNK","","UNK","PA","99999","DR DISTRIBUTION LLC","9999999999","012500","","","","","","","","","","","","","","00","","","","2","","99"
"2023085167","99","99","133 CONSITUTION AV","","READING, PA","PA","19606","BLAKE'S TRUCK","0000000000","073280","","","","","N","","","","","","","","","00","","","","3","02138259","99"
"2023101351","99","7","UNK","","AUDUBON","PA","99999","J P MASCARO & SONS DBA SOLID W","9999999999","073280","","","","","","","","","","","","","","00","","","","2","","99"
"2023005145","99","8","1234 MARKET ST 14TH FLOOR","","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","N","","","","","","","","","00","","","","2","00001020","10"
"2023049026","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023053425","02","2","P.O. BOX 301","","PENNSAUKEN","NJ","08110","TK TRANSPORT INC","8566610600","080000","3","","","","Y","2","","","","","","02","","00","","","","1","00264473","08"
"2023089898","99","8","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","N","","","","","","","","","00","","","","2","","10"
"2023106915","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","011000","","","","","","","","","","","","","","00","","","","3","","99"
"2023116984","99","8","13420 DAMAR DR STE M","","PHILADELPHIA","PA","19116","CLASS 1 BUS COMPANY INC","2159345885","029800","","","","","N","","","","","","","","","00","","","","2","01249440","12"
"2023016422","02","8","2600 N BROAD ST","","PHILADELPHIA","PA","19132","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","036000","","","","","N","","","","","","","","","00","","","","1","02057314","12"
"2023052275","04","4","116 MENG RD","","SCHWENKSVILLE","PA","19473","BHL TRANSPORTATION","6104761722","072000","","","","","N","","","","","","","01","","00","","","","1","01410636","02"
"2023063635","99","98","100 S BROAD ST","","PHILADELPHIA","PA","19102","CITY OF PHILADELPHIA","9999999999","051000","","","","","","","","","","","","","","00","","","","1","","98"
"2023069991","02","1","1851 RADNOR RD","","YORK","PA","17402","JFGIII LOGISTICS LLC","8012097237","025999","","","","","N","","","","","","","","","00","","","","1","03906831","09"
"2023090811","02","1","1104 ANGORA DR","","LANSDOWNE","PA","19050","HALL TRUCKING SERVICES LLC","2675845313","033000","","","","","N","","","","","","","","A-0000000","00","","","","1","99999999","03"
"2023092048","03","8","7 WHIRLAWAY DRIVE","","BEAR","DE","19701","ALL ABOARD EXPRESS COMAPNY","2012523010","054000","","","","","N","","","","","","","","","00","","","","1","03752243","14"
"2023105310","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023056951","04","6","702 PINEBROOK CIRCLE","","DOWINGTON","PA","19335","BORICI TOWING & RECOVERY LLC","5706644436","","","","","","N","","","","","","","02","","00","","","","1","04015557","08"
"2023061948","99","99","UNK","","UNK","PA","99999","MILLWORKS","9999999999","033000","","","","","","","","","","","","","","00","","","","1","","99"
"2023063266","99","99","UNK","","PHILA","PA","99999","CITY OF PHILADELPHIA","9999999999","011500","","","","","","","","","","","","","","00","","","","2","","99"
"2023074053","04","4","550 STATE RD SUITE 100","","BENSALEM","PA","19020","BRIGHTLINE EQUIPMENT INC","2157407117","073280","","","","","N","","","","","","","","","00","","","","2","00202436","09"
"2024018836","99","99","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","016500","","","","","","","","","","","","","","00","","","","2","","99"
"2023002518","05","1","7800 BRISTOL PIKE #1D","","LEVITTOWN","PA","19057","EMIL TRUCKING LLC","4848005420","080000","","","","","N","","","","","","","","","00","","","","2","03371804","08"
"2023031744","02","8","1234 MARKET ST.","","PHILADELPHIA","PA","19107","SEPTA","2155808100","042350","","","","","N","","","","","","","","","00","","","","1","00010206","13"
"2023052515","02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155556262","014000","","","","","N","","","","","","","","","00","","","","2","00010206","10"
"2023056712","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023106526","04","4","78 FLORENCE DR","","RICHBORO","PA","18954","P SANTOS CO INC","2155334719","073280","","","","","N","","","","","","","","A-00000000","00","","","","1","00889384","04"
"2023016578","99","99","UNK","","UNK","PA","99999","INTERNATIONAL RECOVERY SYSTEMS","9999999999","016500","","","","","","","","","","","","","","00","","","","1","","99"
"2023026021","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023028542","02","1","2910 ROUTE 9W","","SAUGERTIES","NY","12477","FROMEUROPETOYOU","8452467274","026000","","","","","N","","","","","","","","","00","","","","2","03921196","03"
"2023047608","05","2","200 SMITH STREET","","KEASBEY","NJ","08832","RUSSELL REID","7326922411","080000","","","","","N","","","","","","","02","","00","","","","1","00525743","08"
"2023058096","03","1","362 HURST ST","","BRIDGEPORT","PA","19405","TRENCHLESS LINE COMPANY LLC","2156397473","014500","","","","","N","","","","","","","99","","00","","","","1","02203366","09"
"2023086476","03","6","2448 MCCULLOUGH BLVD","","BELDEN","MS","38826","WADDLE TRUCKING LLC","6626809657","080000","","","","","N","","","","","","","","","00","","","","1","01386780","09"
"2024012133","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023035411","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023041627","99","99","UNK","","PHILA","PA","99999","EXTREME TOWING","9999999999","018000","","","","","","","","","","","","","","00","","","","1","","99"
"2023053860","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2023058436","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023066490","04","1","7500 LINDBERGH BLVD","","PHILADELPHIA","PA","19176","US POSTAL","2157494375","060000","","","","","N","","","","","","","","","00","","","","2","","08"
"2023086981","99","99","UNK","","UNK","IN","99999","PENSKE","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023093261","05","2","1801 CHANDLER ST 1ST FL","","PHILADELPHIA","PA","19111","F&A TRANSPORTATION LLC","8625201513","080000","","","","","N","","","","","","","99","","00","","","","2","03685778","08"
"2023096916","03","1","445 SOUTH ST","","MORRISTOWN","NJ","07960","COVANTA HOLDING CORPORATION","8623455000","026000","","","","","N","","","","","","","99","","00","","","","2","02783582","04"
"2023107303","03","98","131 MUTE SWAN PL","","NEWARK","DE","19711","GRANITE CENTRAL DISTRUBUTIONS","4844839030","062000","","","","","N","","","","","","","02","","00","","","","1","00161551","04"
"2023107303","02","4","8275 RT 130","","PENNSAUKEN","NJ","08110","CANADA DR  Y   DEL VLY BTL CO","8566654848","033000","","","","","N","","","","","","","02","","00","","","","3","00033335","03"
"2023110285","03","1","3469 BETHLEHEM PIKE","","SOUDERTON","PA","18964","JAMES A TURNER INC","9415043153","080000","3","","","","Y","1","","","","","","99","","00","","","","2","00521961","08"
"2023005418","02","8","370 CROOKED LANE","","KNG OF PRUSSIA","PA","19406","KING LIMOUSINE LLC","6102653050","999999","","","","","N","","","","","","","","","00","","","","1","01662327","10"
"2023007169","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023012607","99","1","1592 RTE 38","","LUMBERTON","NJ","08048","MILLER AUTO LEASING","8566507518","025500","","","","","N","","","","","","","","","00","","","","1","00342467","05"
"2023032033","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023039898","03","1","600 RED LION RD APT V6","","PHILADELPHIA","PA","19115","IM LOGISTICS OF PA INC","2678885572","040000","","","","","N","","","","","","","99","","00","","","","1","03121769","09"
"2023039898","03","1","155 FOOD CENTER DR.","","BRONX","NY","10474","BALDOR EXPRESS TRANSPORTATION CO","7188609100","025950","","","","","N","","","","","","","99","","00","","","","2","00823890","09"
"2023045112","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023087588","05","1","12755 E NINE MILE ROAD","","WARREN","MI","48089","UNIVERSAL INTERMODAL SERVICES IN","5869200100","080000","","","","","N","","","","","","","99","","00","","","","1","01162977","09"
"2023091110","99","99","UNK","","UNK","GA","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2023110347","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","060000","","","","","","","","","","","","","","00","","","","1","","99"
"2023017834","99","1","115 LITTLE ROCK RD STE A","","READING","PA","19605","SELECT AMBULANCE INC","0000000000","","","","","","N","","","","","","","","","00","","","","2","","99"
"2023023205","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023026548","03","99","725 E ERIE AVE","","PHILADELPHIA","PA","19134","LIBERTY CC TRANPORTATION LLC","2672439895","054999","","","","","","","","","","","","","","00","","","","1","00367482","09"
"2023044703","99","99","200 LOGISTICS AVE","","JEFFERSON","IN","47130","AR EQUIPMENT","2155551212","052000","","","","","N","","","","","","","","","00","","","","2","12345678","99"
"2023055057","02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155803000","042800","","","","","N","","","","","","","","","00","","","","3","00010206","15"
"2023087594","05","11","2470 WESTBELT DR","","COLUMBUS","OH","43228","PENSKE LEASING AND RENTAL CO","6148760683","068000","","","","","N","","","","","","","02","","00","","","","2","00188891","08"
"2023002132","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023024160","99","98","9200 E 146TH ST","","NOBLESVILLE","IN","46060","JB HUNT","8004524864","080000","","","","","N","","","","","","","","","00","","","","2","00080806","08"
"2023030726","02","1","55 GLENLAKE PKWY","","ATLANTA","GA","30328","UPS","4048286000","026000","","","","","N","","","","","","","","","00","","","","2","00021800","09"
"2023085152","05","1","1386 MEMORIAL DR","","WARWICK","PA","18974","SLS GROUP WORLDWIDE LLC","4849668888","080000","","","","","N","","","","","","","","","00","","","","1","03383225","08"
"2023085158","05","1","3735 CHEROKEE ST NW","","KENNESAW","GA","30144","ONYX TRUCKING LLC","3369371884","080000","","","","","N","","","","","","","","","00","","","","2","03440565","08"
"2023009075","02","8","1234 MARKET ST 14TH FLOOR","","PHILADELPHIA","PA","19107","SOUTHEASTERN PA TRANSPOR","2155807800","025000","","","","","N","","","","","","","","","00","","","","2","00010206","15"
"2023012235","99","1","8777 ROCKSIDE RD","","CLEVELAND","OH","44125","TRX GREAT LAKES INC","8552599259","080000","","","","","N","","","","","","","02","","00","","","","3","02256202","06"
"2023025565","03","98","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156831700","070500","","","","","N","","","","","","","","","00","","","","1","","98"
"2023042388","02","13","949 SUMNER AVE","","WHITEHALL","PA","18052","BAZELLA GROUP","6108211325","013200","","","","","N","","","","","","","99","","00","","","","2","","06"
"2023042659","03","7","100 S BROAD ST 3RD FL","","PHILA","PA","19110","CITY OF PHILADELPHIA","2156852642","060000","","","","","N","","","","","","","","","00","","","","1","","09"
"2023052336","02","3","1064 TAYLOR DR","","FOLCROFT","PA","19032","EGS TOWING","2152520029","017000","","","","","N","","","","","","","01","","00","","","","1","","00"
"2023052336","02","8","1060 SANDERS LANE","","WEST CHESTER","PA","19380","KRAPS COACHES INC","6104311500","054000","","","","","N","","","","","","","01","","00","","","","2","","14"
"2023064148","02","1","30 TECHNOLOGY PKWY","","PEACHTREE CORNERS","GA","30092","CAPSTONE LOGISTICS","7777240541","012000","","","","","N","","","","","","","","","00","","","","2","02431382","03"
"2023089599","99","1","4080 BUSINESS PARK DR","","COLUMBUS","OH","43204","STAR LEASING CO","8007828566","065000","","","","","N","","","","","","","99","","00","","","","1","00095381","08"
"2023108278","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","2","","99"
"2023039943","05","7","2900 ORTHODOX ST SUITE 10A","","PHILADELPHIA","PA","19137","CARRIBEAN OPERATORS INC","2158213316","080000","","","","","N","","","","","","","","","00","","","","2","00959608","08"
"2023103397","05","1","491 BALTIMORE PIKE STE#1288","","SPRINGFIELD","PA","19064","K LOGISTICS LLC","6108229787","080000","","","","","N","","","","","","","","","00","","","","1","03078288","08"
"2023108464","99","99","10233 GOVERNOR LANE BLVD","","WILLIAMSPORT","MD","21795","BOWMAN TRAILER LEASING LLC","3015821793","999999","","","","","N","","","","","","","99","","00","","","","1","03000085","00"
"2023117999","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023006003","02","8","2905 ABBOTTSFORD AVE","","PHILADELPHIA","PA","19129","PHILLY TRANSPORTATION, LLC","2158421222","","","","","","N","","","","","","","","A-00123255","00","","","","1","01497653","12"
"2023019683","99","99","UNK","","PHILA","PA","99999","AMERICAN POWER LLC","9999999999","014500","","","","","","","","","","","","","","00","","","","2","","99"
"2023030219","99","99","UNK","","PHILA","PA","99999","REVOLUTION RECOVERY LLC","9999999999","073280","","","","","N","","","","","","","","","00","","","","2","","99"
"2023032034","02","3","3905 ESKER DR","","FORT WORTH","TX","76137","KALON TRUCKING LLC","6823192711","080000","","","","","N","","","","","","","99","","00","","","","1","03872737","00"
"2023048134","99","99","UNK","","PHILA","PA","99999","CITY OF PHILADELPHIA","9999999999","014000","","","","","N","","","","","","","","","00","","","","1","","99"
"2023051368","07","98","2675 MORANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO L P","8565421010","080000","","","","","N","","","","","","","02","","00","","","","1","00327574","09"
"2023053822","05","3","526 N SAINT CLOUD ST","","ALLENTOWN","PA","18104","MILEPIERCER","5169378243","080000","","","","","N","","","","","","","","","00","","","","2","00350738","08"
"2023066281","99","99","UNK","","PHILA","PA","99999","GENERAL ASPHALT PAVING CO OF P","9999999999","017590","","","","","","","","","","","","","","00","","","","1","","99"
"2023068524","03","1","915 GREGG AVE","","READING","PA","19607","QUALITY TRUCKING SERVICES LLC","9088993984","080000","","","","","N","","","","","","","99","","00","","","","2","03251628","08"
"2024001340","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023001519","06","11","3 GATEWAY BLVD","","PEDRICKTOWN","NJ","08067","GARDEN STATE FREEZER LLC","8567692848","080000","","","","","N","","","","","","","","","00","","","","1","00456068","08"
"2023001519","05","3","1525 HERMESPROTA DR","","SHARON HILL","PA","19079","FRANCHISE HAULERS LLC","2156186268","026000","","","","","N","","","","","","","","","00","","","","2","03219450","08"
