"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2019121835","02","1","585 EAST SWEDESFORD RD SUITE 2","","WAYNE","PA","19087","ENTERPRISE LEASING COMPANY","6102305199","025500","","","","","N","","","","","","N","","","","","","","1","01493874","03"
"2020001433","99","99","99","","PHILA","PA","99999","CITY OF PHILA","9999999999","062000","","","","","N","","","","","","N","","","","","","","1","","99"
"2019017653","05","1","1812 HWY 11 W","","BRISTOL","TN","37620","ROGER'S TRUCKING INC","8003460531","080000","","","","","N","","","","","","N","","","","","","","2","00293825","08"
"2019018570","99","8","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","11"
"2019024618","99","99","99","","99","PA","99999","CAPPONI ENTERPRISES INC","9999999999","073280","","","","","N","","","","","","N","","","","","","","2","","99"
"2019026550","99","4","1535 N SYDENHAM ST","","PHILADELPHIA","PA","19121","EQUINOX MNGMNT & CONSTRCTION LLC","6104201282","014500","","","","","N","","","","","","N","","","","","","","1","","05"
"2019030802","99","8","1336 BEN FRANKLIN HWY P","","DOUGLASSVILLE","PA","19518-0246","KLEINS BUS SERVICE","8004516700","054000","","","","","N","","","","","","N","","","","","","","1","00243507","11"
"2019031984","99","99","99","","99","PA","99999","FELIX AND SON CONTRACTORS INC","9999999999","012500","","","","","N","","","","","","N","","","","","","","3","","99"
"2019084670","03","1","9628 NORFOLK AVE","","LAUREL","MD","20723","H & I EXPRESS INC","2406722435","080000","","","","","N","","","","","","N","","","","","","","1","02786530","08"
"2019102065","99","99","3312 NORTHSIDE DR","","RALEIGH","NC","27615","STARR TRUCK CENTER LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","08"
"2019120182","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2019121603","03","8","3099 OTHODOX ST","","PHILADELPHIA","PA","19137","MAT BUS COMPANY","2153830470","023000","","","","","N","","","","","","N","","","","","","","2","","13"
"2019029817","99","99","99","","99","PA","99999","PADILLA A RAYNALDO DBA CENTER","9999999999","016500","","","","","N","","","","","","N","","","","","","","1","","99"
"2019135670","02","1","PO BOX 10","","THORNTON","PA","19373","AMERICAN BEAUTY FISH AND PRODUCE","2679041407","028000","","","","","N","","","","","","N","","","","","","","2","00863021","03"
"2019017959","99","8","99","","CINCINNATI","OH","99999","PNC EQUIPMENT FINANCE LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2019035715","02","1","80 WENDEE WAY","","SEWELL","NJ","08080","PURCO DISTRIBUTORS","2156765668","033000","","","","","N","","","","","","N","","","","","","","2","00533984","03"
"2019042190","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019091481","02","0","680 N BROAD","","MIDDLETOWN","DE","19709","QUAKER CITY MOTOR PARTS","2157258200","006000","","","","","N","","","","","","N","","","","","","","1","00000011","02"
"2019134622","99","99","99","","PHILA","PA","99999","DOUGLAS","9999999999","015000","","","","","N","","","","","","N","","","","","","","3","","99"
"2019019027","99","99","UNKNOWN","","UNKNOWN","PA","99999","WASTE MANAGEMENT OF PA INC","9999999999","073280","","","","","N","","","","","","N","","","","","","","2","","99"
"2019036591","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","08"
"2019040204","04","5","250 PEHLE AVE #503","","SADDLE BROOK","NJ","07663","EASTERN CONCRETE MATERIALS INC","4848894980","073280","","","","","N","","","","","","N","","","","","","","2","00237235","04"
"2019047849","03","1","9297 MCGREEVEY RD","","VERSAILLES","OH","45380","POHL TRANSPORTATION","9375265080","080000","","","","","N","","","","","","N","","","","","","","2","00489365","08"
"2019049693","03","2","415 NORWAY ST","","YORK","PA","17403","SHIPLEY ENERGY","7177710784","056000","3","","","","Y","1","","","","","N","","","","","","","4","01194334","04"
"2019057048","99","8","UNKNOWN","","UNKNOWN","PA","99999","UNKNOWN","9999999999","028643","","","","","N","","","","","","N","","","","","","","2","","11"
"2019070176","99","99","99","","99","ZZ","99999","PENSKE LEASING AND RENTAL CO","9999999999","026000","","","","","N","","","","","","N","","","","","","","2","","99"
"2019079507","99","7","100 S. BROAD ST.","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","0000000000","060000","","","","","N","","","","","","N","","A-00185025","","","","","2","00185025","05"
"2019088832","03","99","2055 DEMARCO DRIVE","","VINELAND","NJ","08360","MJD TRUCKING","8562059490","080000","","","","","N","","","","","","N","","","","","","","5","00211960","08"
"2019093331","03","2","446 HARLEYSVILLE PIKE","","SOUDERTON","PA","18964","BERGEYS GMC","2156604109","080000","3","","","","Y","1","","","","","N","","","","","","","1","00669702","09"
"2019023553","99","8","3000 W SCHOOL HOUSE LN","","PHILA","PA","19144","WILLIAM PENN CHARTER SCHOOL","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019084133","02","1","647 GREENE CT","","WARMINSTER","PA","18974","SANG YICK FOOD CO","9999999999","099999","","","","","N","","","","","","U","","","","","","","2","09999999","03"
"2019128067","99","4","17011 RALROAD STREET","","ROCKVILLE","MD","20877","ROBERTS OXYGEN COMPANY","6104611952","044000","3","","","","Y","1","","","","","N","","","","","","","2","00094099","03"
"2019002327","99","99","800 W MONTGOMERY AVE","","PHILA","PA","19122","PHILA MUNICIPAL AUTHORITY","9999999999","019500","","","","","N","","","","","","N","","","","","","","2","","05"
"2019005293","99","99","213 UNION AVE","","STATEN ISLAND","NY","10303","EAST AMERICAN TRANSPORT","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","99999999","02"
"2019023094","99","99","99","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","057220","","","","","N","","","","","","N","","","","","","","2","","99"
"2019073915","02","1","2131 FLATBUSH AVENUE","","BROOKLYN","NY","11234","PENSKE LEASING","7189512253","014500","","","","","N","","","","","","N","","","","","","","1","00327574","03"
"2019107419","05","99","7 SENTRE DRIVE","","JAMESBURG","NJ","08831","SYSTEM FREIGHT INC","8005244449","080000","","","","","N","","","","","","U","","A-00000000","","","","","1","00143155","08"
"2019112373","99","99","445 S 3RD ST","","DARBY","PA","19023","ABDUL","9999999999","080000","","","","","N","","","","","","N","","","","","","","2","","08"
"2019119373","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","","","","","","","","3","","99"
"2019135182","03","0","55 GLENLAKE PARKWAY","","ATLANTA","GA","30328","UNITED PARCEL SERVICE","8666157340","080000","","","","","N","","","","","","N","","","","","","","2","00021800","08"
"2019024757","99","99","99","","PHILA","PA","99999","MO S TOWING MORRIS LESLIE BARR","9999999999","019500","","","","","N","","","","","","N","","","","","","","3","","99"
"2019070113","05","1","9757 MILITARY PARKWAY","","DALLAS","TX","75227","STEVEN'S TRANSPORT INC","9722169000","080000","","","","","N","","","","","","N","","","","","","","1","00079466","08"
"2019121602","02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807800","040500","","","","","N","","","","","","N","","","","","","","2","00010206","13"
"2019021560","99","6","250 LEIN RD","","PHILADELPHIA","PA","14224","PETERBUILT MOTORS","2154598786","080000","","","","","N","","","","","","N","","","","","","","2","00025433","08"
"2019035531","02","3","3913 GERMANTOWN AVE","","PHILADELPHIA","PA","19140","UNITED AUTO COLLISION","2156050510","025500","","","","","N","","","","","","N","","","","","","","1","01718748","03"
"2019057924","03","99","1000 FEDEX DRIVE","","MOON TOWNSHIP","PA","15108","FEX EX GROUND","8004633339","030000","","","","","N","","","","","","N","","","","","","","1","00265752","09"
"2019060935","02","99","3103 S 61ST STREET","","PHILADELPHIA","PA","19153","GEORGE SMITH IN TOWING","2157299100","999999","","","","","N","","","","","","N","","","","","","","2","00000163","98"
"2019075765","99","8","1350 SCHUYKILL AVE","","PHILADELPHIA","PA","19146","76 CARRIAGE CO INC","0000000000","010000","","","","","N","","","","","","N","","","","","","","1","","10"
"2019019404","02","0","5751 CERNI PLACE","","YOUNGSTOWN","OH","44515","CERNI MOTORS","8006865432","018000","","","","","N","","","","","","N","","","","","","","2","00021800","07"
"2019057570","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","99"
"2020012794","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2019027010","99","99","440 N BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","010800","","","","","N","","","","","","N","","","","","","","1","","99"
"2019079053","99","8","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019082394","99","99","6200 WASHINGTON AVE","","PHILA","PA","19143","CHARII","9999999999","014000","","","","","N","","","","","","N","","","","","","","2","","99"
"2019008992","99","3","18400 W CREEK DR","","TINLEY PARK","IL","60477","R&R EXPRESS INC","6104627574","080000","","","","","N","","","","","","N","","","","","","","2","00920564","08"
"2019019123","99","8","1234  MARKET ST","","PHILA","PA","19134","SEPTA","2155807800","999999","","","","","","","","","","","N","","","","","","","1","","11"
"2019114659","02","8","1234 MAIN STREET","","PHILA.","PA","19104","UNKNOWN","2155555555","010000","","","","","N","","","","","","N","","","","","","","1","","11"
"2019044194","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019045665","02","8","440 N BROAD ST","","PHILADELPHIA","PA","19130","PHILADELPHIA SCHOOL DISTRICT","2154009820","010000","","","","","N","","","","","","N","","","","","","","4","00000837","11"
"2019049294","02","8","1234 MARKET STREET","14TH FLOOR","PHILADELPHIA","PA","191073780","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","","","","","","N","","","","","","N","","","","","","","2","00010206","11"
"2019055273","99","99","99","","99","PA","99999","TOWING ABOVE ALL","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2019060962","05","1","925 W 175TH ST","","HOLLAND","IL","60430","EAGLE EXPRESS","5404348545","020000","","","","","N","","","","","","N","","","","","","","1","00649914","04"
"2019071774","05","1","98 KING PEN RD","","QUARRYVILLE, PA","PA","17566","EMERALD TRANSPORT LLC","7177863236","080000","","","","","N","","","","","","N","","","","","","","1","00094853","08"
"2019105080","99","0","100 SOUTH BROAD STREET","","PHILADELPHIA","PA","19110","OFFICE OF FLEET MANAGEMENT","2156831700","058350","9","9","","","Y","9","9","","","","Y","","","","","","","1","","09"
"2019127270","99","0","100 S BROAD ST","","PHILA","PA","19110","CITY OF PHILA","2156861776","","","","","","N","","","","","","N","","","","","","","2","00137008","02"
"2022039087","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","","","","00","","","","1","","13"
"2019096416","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019038483","99","99","99","","99","IN","99999","CR ENGLAND INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","99"
"2019041266","99","1","500 MIDDLE DR","","FAIRLESS HILLS","PA","19030","RESOURCE RECYCLING MANAGEMENT LL","2158807807","080000","","","","","N","","","","","","N","","","","","","","2","02779507","08"
"2019049407","04","4","PO BOX 5159","","LIMERICK","PA","19468","MASTROCLA TRUCKING INC","6104090111","073200","","","","","N","","","","","","N","","","","","","","1","00439522","04"
"2019060535","02","4","PO BOX 11959","","PHILAELPHIA","PA","19146","TRIPODI CEMENT CONTRACTORS","2153978625","048000","","","","","N","","","","","","N","","","","","","","1","01270738","03"
"2019067173","99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","9999999999","","","","","1","","11"
"2019086349","99","99","525 SPRING GARDEN ST","","PHILA","PA","19123","JESS DISTRIBUTORS INC","9999999999","011500","","","","","N","","","","","","N","","","","","","","1","","99"
"2019094682","04","4","1106 OLD YORK ROAD","","ABINGTON","PA","19001","BRODERICK & SONS","2155177773","073280","","","","","N","","","","","","N","","","","","","","1","01540083","04"
"2019096996","01","99","555 DIVIDEND DR","","COPPELL","TX","75019","BRINK'S INCORPORATED","2156980000","025000","","","","","N","","","","","","N","","","","","","","2","00076054","99"
"2019102323","02","1","3526 HAYDEN AVE","","CULVER CITY","CA","90232","CLUTTER INC.","8554015056","999999","","","","","N","","","","","","N","","","","","","","1","02719785","03"
"2019127327","99","99","99","","PHILA","PA","99999","AHMED","9999999999","011000","","","","","N","","","","","","N","","","","","","","2","","99"
"2019128415","99","99","99","","PHILA","PA","99999","AC AM MANAGEMENT COMPANY","9999999999","014500","","","","","N","","","","","","N","","","","","","","1","","99"
"2019129629","99","99","99","","99","ZZ","99999","99","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2019130825","02","1","6047 CASTOR AVE","","PHILA","PA","19149","DON PEDRO MEATS & MARKET INC","2155332054","025950","","","","","N","","","","","","N","","","","","","","1","02883575","09"
"2019024585","03","0","1112 ROUTE 41 SUITE 103","","SCHERERVILLE","IN","46375","EVANS DELIVERY CO","5703859048","080000","","","","","N","","","","","","N","","","","","","","1","00038111","08"
"2019035155","99","8","99","","99","ZZ","99999","UNIVERSITY DREXEL","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019062170","05","1","195 GREEN POND RD","","ROCKAWAY","NJ","07866","IDS EXPRESS INC","8622219992","080000","","","","","N","","","","","","N","","","","","","","1","00216582","08"
"2019065679","04","1","3650 EAGLE ST PO BOX 18","","STEVENSVILLE","ON","L0S1S0","ZVCOR TRUCKING LIMITED","9053823444","038000","","","","","N","","","","","","N","","","","","","","2","00390451","08"
"2019103321","05","1","501 SE FIFTH ST","","MILFORD","DE","19963","BURRIS REFRIGERATED EXPRESS INC","3024704829","080000","","","","","N","","","","","","N","","","","","","","1","00754446","08"
"2019112364","05","3","322 GRANGE RD PORT WENT","","PORT WENTWORTH","GA","31407","CT TRANSPORTATION","4102762737","048000","","","","","N","","","","","","N","","","","","","","2","00097620","09"
"2019115305","02","1","182-K RIDGE RD.","","DAYTON","NJ","08810","ALL BRUNSWICK VAN LINES INC.","7322741881","033000","","","","","N","","","","","","N","","","","","","","2","00866526","03"
"2019004376","99","99","99","","CHESTER","PA","99999","KAMCO BUILDING SUPPLY CORP","9999999999","073280","","","","","N","","","","","","N","","","","","","","1","","05"
"2019027020","99","99","100 S BROAD ST,3RD FLOO","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2019045349","99","8","00000","","0000","PA","99999","BRIGHTSIDE ACADEMY","0000000000","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019111645","99","99","134 MCCLELLAN AVE","","TRENTON","NJ","08610","CGP MANAGEMENT LLC","6098516741","077000","","","","","N","","","","","","N","","","","","","","1","02960367","08"
"2019134996","99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2020011894","05","2","1975 RUTGERS UNIVERSITY BLVD","","LAKEWOOD","NJ","08701","ALL CHEMICAL TRANSPORT CORP","8004512436","999999","8","","","","Y","1","","","","","N","","","","","","","2","00217745","08"
"2019036255","99","8","1234  MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2159999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019040909","99","8","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","2155808100","033000","","","","","N","","","","","","N","","","","","","","3","00010206","11"
"2019050847","99","8","1234 MAIN STREET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2019074234","10","99","6700 W 15TH AV","","GARY","IN","46402","ROEHL TRANSPORTATION","8666157340","080000","","","","","N","","","","","","N","","","","","","","2","00074481","08"
"2019096378","99","4","9997 FERNDALE ST","","PHILADELPHIA","PA","19115","ALTIERI CONCRETE INC","9999999999","036000","","","","","N","","","","","","N","","","","","","","1","","09"
"2019098000","99","8","ONE PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT","8564012305","999999","","","","","N","","","","","","N","","","","","","","2","00074293","11"
"2019099486","99","7","500 MIDDLE DR","","FAIRLESS HILLS","PA","19030","RESOURCE RECYCLING MANAGEMENT","8569661903","080000","","","","","N","","","","","","N","","","","","","","2","02779507","09"
"2019062123","02","1","997 N MARSHALL ST","","PHILADELPHIA","PA","19123","BROAD STREET MOVERS LLC","2152751924","014500","","","","","N","","","","","","N","","","","","","","1","","09"
"2019065150","99","8","UNKNOWN","","UNKNOWN","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019073451","03","3","12260 TOWNSEND RD","","PHILADELPHIA","PA","19154","UNION ROOFING CONTRACTORS INC","2154646425","062000","","","","","N","","","","","","N","","","","","","","1","01717132","04"
"2019074436","02","1","4311 GREENMOUNT RD","","PHILADELPHIA","PA","19154","FRESH DIRECT PRODUCE","2158014742","025900","","","","","N","","","","","","N","","","","","","","1","03275469","03"
"2019103716","99","99","UNK","","UNK","ZZ","99999","COLEMAN FOODS","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","99999999","08"
"2019103716","99","8","UNK","","UNK","ZZ","UNK","COLEMAN FOODS","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","10"
"2019123111","05","1","900 JULIAN LANE","","BEAR","DE","19701","EASTERN MAIL TRANSPORT INC","3028380500","052000","","","","","N","","","","","","N","","","","","","","1","00189683","08"
"2019034082","99","8","1234  MARKET ST","","PHILADELPHA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","","","UNKNOWN","","","","","2","00099999","13"
"2019057863","99","8","4508 CHESTNUT","","PHILA","PA","19139","TRINITY HEALTH LIFE PENNSYLVAN","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2019074923","99","8","3099 ORTHODOX ST","","PHILA","PA","99999","MAT BUS CO","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2019080241","99","99","3933 N DELHI ST","","PHILA","PA","19140","PINKNEY","9999999999","014000","","","","","N","","","","","","N","","","","","","","2","","99"
"2019098478","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","13"
"2019098478","99","99","95 LOUISE DRIVE","","IVYLAND","PA","18974","B BLAIR CORPORATION","9999999999","080000","","","","","N","","","","","","N","","","","","","","2","","08"
"2019126306","05","3","2800 GRAYS FERRY AVE","","PHILADELPHIA","PA","19146","DIAMOND TOOL & FASTENER INC","6109967026","080000","","","","","N","","","","","","Y","","","","","","","1","01254153","08"
"2019126306","02","1","5101 UNRUH ST","","PHILADELPHIA","PA","19135","SUPERIOR MOVING & STORAGE INC","2153355500","015995","","","","","N","","","","","","N","","","","","","","2","00390115","09"
"2019015997","99","99","999","","999","MD","99999","ALI'S TRA LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2019050877","99","8","UNKNOWN","","UNKNOWN","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019065228","99","99","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","2","","08"
"2019131274","05","0","7710 BETH BATH PIKE","","BATH","PA","18014","CHANELLE & BRANDOS TRANSPORT LLC","4842813672","080000","","","","","N","","","","","","N","","","","","","","1","01615359","08"
"2019021020","99","1","4555 HOLLINS FERRY ROAD","","BALTIMORE","MD","21227","COWAN SYSTEMS LLC","8008826926","080000","","","","","N","","","","","","N","","","","","","","3","00548880","08"
"2019029796","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","JOSE A LATORRE DBA J & SONS AU","9999999999","016000","","","","","N","","","","","","N","","","","","","","1","","99"
"2019029796","99","99","99","","999","ZZ","99999","CENTRAL PENN TRANSPORT& RECOVE","9999999999","015000","","","","","N","","","","","","N","","","","","","","5","","99"
"2019038854","99","8","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","11"
"2019041727","03","0","4366 MT PLEASANT STREET","","NORTH CANTON","OH","44720","PETRO CHEMICAL TRANSPORT LLC","8722083796","080000","","","","","N","","","","","","N","","","","","","","1","00192679","08"
"2019041727","03","0","5606 PACES GLEN AVE APT","","CHARLOTTE","NC","28212","DTP TRUCKING","7049685542","080000","","","","","N","","","","","","N","","","","","","","2","03014141","08"
"2019041727","05","1","5850 N LINCOLN AVE","","CHICAGO","IL","60659","LIBERO EXPRESS INC","8722083796","080000","","","","","N","","","","","","N","","","","","","","3","02391550","08"
"2019061525","99","2","6316 PALMETTO ST","","PHILADELPHIA","PA","19111","PERSONAL VEHICLE","6312689693","014000","","","","","N","","","","","","N","","","","","","","1","","99"
"2019067461","02","1","1437 E. RIDGE PIKE","","PLYMOUTH MEETING","PA","19462","ENTERPRISE","6102700351","025000","","","","","N","","","","","","N","","","","","","","1","01493874","03"
"2019119687","02","8","3099 ORTHODOX ST","","PHILA","PA","19137","MPC CORP","2153830470","014500","","","","","N","","","","","","N","","","","","","","2","02914787","10"
"2019123849","99","99","99","","PHILA","PA","19147","SELECT RECOVERY LLC","9999999999","016500","","","","","N","","","","","","N","","","","","","","1","","99"
"2020008483","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","RN EXPRESS, INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","03055757","08"
"2019029123","03","8","350 N ST PAUL ST","","DALLAS","TX","75201-4201","GREYHOUND LINES INC","2148498966","050000","","","","","N","","","","","","N","","","","","","","1","00044110","11"
"2019038296","03","1","4020 W 73RD ST","","ANDERSON","IN","46011","CARTER EXP. INC.","8007387705","080000","","","","","N","","","","","","N","","A-01235132","","","","","1","00223337","08"
"2019077231","99","99","100 S BROAD ST,3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","011500","","","","","N","","","","","","N","","","","","","","1","","99"
"2019119832","99","8","440 N BROAD STREET","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2152274430","010000","","","","","N","","","","","","N","","","","","","","2","00031250","12"
"2019088495","99","8","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","11"
"2019129133","99","99","3245 S 74TH STREET","","PHILADELPHIA","PA","19153","CARUSONE CONSTRUCTION","2154928071","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2019038106","02","1","3000 E ONTARIO ST","","PHILADELPHIA","PA","19134","JOHN CARDULLO AND SONS LLC","2159258564","025995","3","","","","Y","2","","","","","N","","","","","","","1","00965154","98"
"2019052744","99","8","1234 MARKET ST 14TH FLR","","PHILADELPHIA","PA","19107","SPETA","9999999999","999999","","","","","N","","","","","","N","","","","","","","3","","11"
"2019088532","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","99"
"2019089616","05","1","130 SHARP RD","","MARLTON","NJ","08053","BOYLE","2672619017","080000","","","","","N","","","","","","N","","","","","","","1","00031929","08"
"2019121431","03","7","100 S BROAD ST  3RD FLOOR","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156858072","058350","","","","","N","","","","","","N","","","","","","","1","09999999","04"
"2019004373","99","99","230 HOBBS LN","","CHADBOURN","NC","28431","PINKY & SON TRUCKING LLC","9102345282","080000","","","","","N","","","","","","N","","","","","","","2","","08"
"2019056314","03","99","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE LOGISTICS LLC","7249865303","080000","","","","","N","","","","","","N","","","","","","","2","00268015","06"
"2019083023","99","8","6634 HAVERFORD AVE","","PHILADELPHIA","PA","19151","LITTLE SHEPERDS CHRISTIAN","8009324625","999999","","","","","N","","","","","","N","","A-06413397","","","","","2","","10"
"2019083189","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2019085461","99","99","5 LANDFORD COURT","","MAYS LANDING","NJ","08330","LOUIS C VETRI TRUCKING","2158694503","080000","","","","","N","","","","","","N","","","","","","","1","00812578","09"
"2019098476","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","13"
"2019026555","99","8","3099 ORTHODOX ST","","PHILA","PA","19137","MAT BUS CORP","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2019038843","99","8","200 HAHN RD","","PHILA","PA","99999","FIRST STUDENT INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","1","","10"
"2019041342","02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","N","","A-00116200","","","","","2","00010206","11"
"2019041371","02","8","440 N BROAD ST","","PHILADELPHIA","PA","19130","PHILA SCHOOL DISTRICT","2154004000","010000","","","","","N","","","","","","N","","A-00012343","","","","","2","","11"
"2020000050","99","99","99","","PHILA","PA","99999","CITY OF PHILA","9999999999","060000","","","","","N","","","","","","N","","","","","","","1","","99"
"2021019262","02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807800","039000","","","","","N","","","","","","N","","A-1234567","","","","","2","00010206","11"
"2019013956","99","8","2201 E ALLEGHENY","","PHILADELPHIA","PA","19134","FIRST STUDENT INC","7175621663","999999","","","","","N","","","","","","N","","","","","","","1","","11"
"2019062203","02","3","2104 W EPLER AVE","","INDIANAPOLIS","IN","46217","MOBILE MINI INC","4845409073","033000","","","","","N","","","","","","N","","","","","","","2","00344465","03"
"2019063552","03","99","1600 SE 66TH","","OKLAHIMA CITY","OK","73149","JB HUNT TRANSPORT","8888870470","065000","","","","","N","","","","","","N","","","","","","","2","00080806","08"
"2019074634","02","8","PO BOX 1905","","BELLMAWR","NJ","08099","HOLCOMB","8569313632","999999","","","","","N","","","","","","N","","","","","","","1","02951592","10"
"2019075390","99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","2155807800","000009","","","","","N","","","","","","N","","A-00999999","","","","","2","00000009","11"
"2019104260","04","1","329 JEFFERSON RD","","ROCHESTER","NY","14623","RYDER TRUCK RENTAL LT","5852720330","026000","","","","","N","","","","","","N","","","","","","","1","00475044","09"
"2019121452","99","3","500 E LUZERNE ST","","PHILADELPHIA","PA","19124","ALONDRA INC","2156000177","026000","","","","","N","","","","","","N","","","","","","","2","03325907","05"
"2020009287","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","J.B. HUNT","9999999999","999999","","","","","N","","","","","","N","","","","","","","2","","08"
"2019008796","03","1","614 TAYLOR ST","","RIVERSIDE","NJ","08075","DECAVALHO CORP","2672280840","080000","","","","","N","","","","","","N","","","","","","","1","02155364","08"
